Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
265.6237,20,Female,None,Low,Lagging,Medium,0.6993007,2.75,2.32331,2.25,32
273.6338,55,Female,None,Low,Lagging,Low,0.8,3,2.471717,2.25,32
276.0237,41,Female,None,High,Lagging,Low,0.761035,3,2.600182,2.5,32
280.232,20,Female,None,Low,Lagging,Low,0.6993007,3,2.700178,2.5,29
282.4247,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.523852,2.5,31
286.8256,20,Female,WheelChair,Low,Lagging,Low,0.7770008,3,2.514809,2.5,32
287.8246,20,Female,None,High,Lagging,Low,0.6993007,3,2.542533,2,32
317.2306,20,Female,None,Low,Lagging,Low,0.6993007,3,2.414307,2.25,31
359.0354,28,Male,None,Medium,Lagging,Low,0.7117438,3,2.579861,2.5,31
368.832,20,Male,None,High,Lagging,Low,0.6666667,3,2.636857,2.5,32
393.8282,88,Male,None,Low,Lagging,Low,1.030928,3,2.610407,2.5,33
402.8265,29,Female,None,Low,Lagging,Low,0.7168459,3,2.622209,2.75,33
502.4327,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.610337,3,32
