Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
213.2451,20,Male,None,Low,Lagging,Low,0.6666667,3,2.396714,2.25,32
230.3738,20,Male,None,Medium,Lagging,Low,0.6666667,3,2.698052,2.5,33
232.8149,31,Male,None,Medium,Lagging,Low,0.7220216,3,2.476395,3,34
241.4265,74,Male,None,Low,Lagging,Low,0.9009009,3,2.511364,2.25,32
249.857,20,Female,None,Low,Lagging,Low,0.6993007,3,2.667,2,31
250.4211,41,Female,None,Low,Lagging,Medium,0.761035,2.75,2.384462,2.25,32
260.6766,41,Male,None,Medium,Lagging,Low,0.7604563,3,2.599617,2.5,32
263.0647,20,Female,None,Medium,Immediate,Low,0.6993007,3,2.663497,3,33
271.962,20,Female,None,Low,Lagging,Low,0.6993007,3,2.545955,3,34
278.5597,32,Male,None,Medium,Lagging,Low,0.729927,3,2.518818,2.25,33
281.6878,20,Female,None,High,Lagging,Low,0.6993007,3,2.723404,3,34
285.8981,20,Male,None,Low,Lagging,Low,0.6666667,3,2.411714,2,34
289.5603,38,Female,None,Low,Lagging,Low,0.7204611,3,2.701725,2.5,32
349.7769,20,Female,WalkingStick,Medium,Lagging,Low,0.8227067,3,2.579999,2.5,32
388.5906,63,Male,None,High,Lagging,Low,0.8333333,3,2.673523,2.5,32
397.286,20,Male,None,Low,Lagging,Low,0.6666667,3,2.741814,2.5,30
463.5607,20,Female,None,Medium,Lagging,Low,0.6993007,3,2.70959,3,33
477.3736,20,Male,WheelChair,Low,Lagging,Low,0.7407407,3,2.662134,2.5,34
558.0543,32,Male,None,High,Lagging,Low,0.729927,3,2.607078,2.5,34
608.2844,64,Female,None,Low,Lagging,Low,0.8368201,3,2.650904,2.5,31
679.7946,21,Male,None,Low,Lagging,Low,0.6734006,3,2.619483,2.5,30
690.6168,39,Male,None,Low,Immediate,Low,0.7751938,3,2.636036,2.5,34
720.8628,33,Female,None,Low,Lagging,Low,0.7204611,3,2.638003,3,33
1051.229,20,Male,None,Medium,Lagging,Low,0.6666667,3,2.650095,3,32
1053.479,45,Male,None,High,Immediate,Low,0.7692308,3,2.681214,2.5,32
1055.482,85,Female,None,Low,Lagging,Low,0.9633911,3,2.618846,2.5,33
