Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
314.8826,91,Male,None,Low,Lagging
315.1268,95,Male,None,Low,Immediate
315.1268,60,Male,WheelChair,High,Lagging
315.5983,63,Male,None,Low,Lagging
315.8219,84,Female,None,High,Lagging
315.8219,69,Male,None,High,Lagging
316.0439,76,Female,None,Medium,Lagging
316.0439,92,Male,None,Low,Lagging
316.0439,21,Female,None,Low,Lagging
316.2811,52,Male,None,Low,Lagging
316.5001,71,Male,None,High,Lagging
316.9618,64,Male,None,Low,Lagging
316.9618,73,Male,None,High,Lagging
317.4242,61,Female,None,High,Lagging
317.6559,84,Female,None,Low,Lagging
317.8689,60,Male,None,Medium,Lagging
318.0953,37,Male,WheelChair,High,Lagging
318.0953,24,Female,None,High,Lagging
318.0953,91,Female,None,Low,Lagging
318.5505,89,Female,None,High,Lagging
318.778,60,Male,None,Low,Lagging
318.778,24,Female,None,High,Lagging
318.778,60,Male,None,Medium,Lagging
318.9995,53,Female,None,High,Lagging
319.4652,85,Female,None,High,Lagging
319.6973,99,Male,None,Medium,Lagging
319.6973,34,Male,None,High,Lagging
319.9111,37,Female,None,High,Lagging
320.14,39,Female,None,Medium,Lagging
320.3604,99,Male,None,High,Lagging
320.5858,84,Female,None,Low,Lagging
320.8222,26,Female,None,Medium,Lagging
321.0578,98,Female,None,High,Immediate
321.2871,76,Female,None,High,Lagging
321.7579,33,Female,None,Low,Lagging
321.7579,45,Male,None,Medium,Lagging
321.9819,89,Male,None,Low,Lagging
321.9819,96,Female,None,Medium,Lagging
322.1928,85,Male,None,High,Lagging
322.4126,26,Male,None,Low,Lagging
322.641,87,Female,None,Low,Lagging
323.0964,61,Male,None,High,Lagging
323.0964,36,Male,None,Low,Lagging
323.3204,86,Male,None,High,Lagging
323.5315,93,Male,None,Medium,Lagging
323.5315,45,Female,None,Medium,Lagging
323.5315,95,Female,None,High,Lagging
323.9783,61,Female,None,Low,Lagging
324.2022,26,Female,None,Low,Lagging
324.4422,64,Female,None,Low,Lagging
324.6768,89,Male,None,Medium,Lagging
324.6768,26,Male,None,High,Lagging
324.9252,62,Male,None,Low,Lagging
324.9252,32,Male,None,Low,Lagging
325.4064,74,Male,None,Low,Lagging
325.6384,42,Male,None,Medium,Lagging
325.6384,77,Female,None,High,Lagging
325.8821,64,Female,None,Low,Lagging
326.1117,90,Male,None,Medium,Lagging
326.3476,20,Male,None,High,Lagging
326.579,60,Female,None,Low,Lagging
326.579,36,Male,None,Low,Lagging
326.8023,43,Female,None,Low,Lagging
327.0403,55,Male,None,Low,Lagging
327.0403,79,Female,None,Low,Lagging
327.2643,43,Female,None,Low,Lagging
327.2643,32,Male,None,Medium,Lagging
327.2643,65,Female,None,High,Lagging
327.7149,20,Female,None,High,Lagging
327.7149,85,Female,None,High,Lagging
327.7149,49,Male,WakingStick,Medium,Lagging
327.932,66,Female,None,Medium,Lagging
328.6035,68,Female,None,Medium,Lagging
328.6035,22,Male,None,Low,Lagging
328.6035,33,Male,None,Low,Lagging
328.8339,70,Male,None,High,Lagging
329.0551,64,Male,None,Medium,Lagging
329.0551,71,Female,None,High,Lagging
329.0551,31,Female,None,High,Lagging
329.2827,26,Female,None,Medium,Lagging
329.5175,52,Male,None,Low,Lagging
330.1968,88,Male,None,Low,Lagging
330.1968,69,Female,None,Medium,Lagging
330.1968,38,Female,None,High,Lagging
330.6342,54,Female,None,High,Lagging
330.6342,42,Male,None,Low,Lagging
330.8477,67,Female,None,Low,Immediate
331.0694,57,Male,None,Low,Lagging
331.2935,35,Male,None,Medium,Lagging
331.2935,37,Female,None,Low,Lagging
331.5106,23,Female,None,High,Lagging
331.5106,29,Male,None,Medium,Lagging
331.5106,30,Female,None,Low,Lagging
331.5106,33,Male,None,Low,Lagging
331.9505,23,Male,None,High,Lagging
331.9505,87,Female,WheelChair,Low,Lagging
332.3588,80,Male,None,Low,Lagging
332.3588,24,Female,None,High,Lagging
332.5642,39,Female,None,Low,Lagging
332.5642,54,Female,None,High,Lagging
332.7798,96,Female,WheelChair,High,Lagging
332.9857,57,Female,None,High,Lagging
333.4253,90,Female,None,High,Lagging
333.8453,62,Female,None,Low,Lagging
334.0435,59,Female,None,High,Lagging
334.2462,88,Female,None,Medium,Lagging
334.2462,86,Male,None,High,Lagging
334.4545,67,Male,None,Low,Lagging
334.664,54,Male,None,Low,Lagging
334.664,79,Female,None,High,Lagging
334.664,55,Female,None,High,Lagging
335.3003,42,Male,None,High,Lagging
335.3003,61,Male,None,Medium,Lagging
335.3003,68,Male,WheelChair,Medium,Lagging
335.3003,65,Female,None,Low,Lagging
335.4937,72,Female,None,Medium,Lagging
335.6907,78,Male,None,Low,Lagging
336.1042,96,Male,None,High,Lagging
336.9247,95,Male,None,High,Lagging
337.1267,59,Female,None,Medium,Lagging
337.1267,98,Female,None,High,Lagging
337.3249,96,Male,None,Medium,Lagging
337.5354,46,Male,None,High,Lagging
337.7444,95,Female,None,Medium,Lagging
337.9668,21,Female,None,High,Lagging
337.9668,94,Female,None,Medium,Lagging
337.9668,52,Female,None,High,Lagging
338.2189,75,Female,None,Low,Lagging
338.4521,86,Female,None,Low,Lagging
338.6768,78,Female,None,Low,Lagging
338.6768,38,Male,None,High,Lagging
338.6768,94,Female,None,Low,Lagging
338.8948,53,Male,None,Low,Lagging
338.8948,40,Male,None,High,Lagging
339.12,71,Female,None,Medium,Lagging
339.3394,73,Female,None,Medium,Lagging
339.5603,28,Female,None,High,Lagging
340.0135,72,Female,None,Low,Lagging
340.2294,52,Male,None,Medium,Lagging
340.2294,32,Male,None,Medium,Lagging
340.452,94,Female,None,Medium,Lagging
340.452,68,Male,WakingStick,Low,Lagging
340.452,79,Male,None,High,Lagging
340.8926,41,Female,None,High,Lagging
341.1163,35,Female,None,High,Lagging
341.1163,85,Male,None,Low,Lagging
341.1163,27,Female,None,Medium,Lagging
341.1163,96,Male,None,Low,Immediate
341.3242,66,Male,None,High,Lagging
341.5447,39,Male,None,Medium,Lagging
341.7665,30,Female,None,High,Lagging
341.7665,46,Male,None,Low,Lagging
341.7665,82,Male,None,High,Lagging
341.9896,77,Female,WakingStick,High,Lagging
341.9896,29,Male,None,Medium,Lagging
342.2278,48,Male,None,Low,Lagging
342.7429,31,Female,None,High,Lagging
342.7429,57,Male,None,Medium,Lagging
343.0105,84,Female,None,Medium,Lagging
343.0105,81,Male,None,High,Lagging
343.2599,42,Male,None,Low,Lagging
343.4908,56,Male,None,Medium,Lagging
343.4908,45,Male,None,High,Lagging
343.4908,45,Female,None,Medium,Lagging
343.7184,50,Female,None,High,Lagging
344.1605,48,Male,None,Medium,Lagging
344.1605,41,Female,None,Low,Lagging
344.5776,86,Male,None,Low,Lagging
344.7902,41,Male,None,Low,Lagging
345.0065,93,Female,None,Low,Lagging
345.2297,28,Male,None,Medium,Lagging
345.2297,82,Female,None,High,Lagging
345.4447,58,Female,None,High,Lagging
345.4447,79,Female,None,High,Lagging
345.6616,71,Female,None,High,Lagging
345.8697,36,Male,None,Low,Lagging
346.0887,83,Male,None,Medium,Lagging
346.3085,90,Male,None,High,Lagging
346.3085,69,Female,None,Low,Lagging
346.7494,57,Female,None,Medium,Lagging
346.9639,51,Male,None,Medium,Lagging
346.9639,81,Female,None,High,Lagging
346.9639,76,Male,None,Low,Lagging
347.3753,95,Female,None,Low,Lagging
347.3753,53,Male,None,High,Lagging
347.7733,44,Female,None,High,Lagging
347.7733,62,Male,None,High,Lagging
347.9792,36,Male,None,High,Lagging
347.9792,29,Female,None,Low,Lagging
348.1848,86,Female,WakingStick,High,Lagging
348.4072,45,Male,WheelChair,Medium,Lagging
348.4072,36,Female,None,High,Lagging
348.4072,52,Male,None,Low,Lagging
348.6248,64,Male,None,Low,Lagging
348.6248,49,Female,None,Medium,Lagging
348.8399,55,Male,None,High,Lagging
349.0412,83,Male,None,Low,Lagging
349.0412,43,Female,None,High,Lagging
349.2505,75,Male,None,High,Lagging
349.6856,33,Male,None,Low,Lagging
349.8979,68,Male,None,Medium,Lagging
349.8979,89,Female,None,Medium,Lagging
350.3,84,Male,None,High,Lagging
350.3,30,Female,None,Low,Lagging
350.5002,66,Male,None,High,Lagging
350.5002,87,Female,None,Low,Lagging
350.6918,82,Male,None,Medium,Lagging
350.6918,64,Male,None,Low,Lagging
351.1053,30,Female,None,High,Lagging
351.1053,36,Female,None,Low,Lagging
351.3234,55,Female,None,Medium,Lagging
351.3234,38,Female,None,High,Lagging
351.7292,22,Male,None,Medium,Lagging
351.936,44,Female,None,Low,Lagging
352.1365,42,Female,None,Medium,Lagging
352.5405,88,Male,None,Low,Lagging
352.5405,65,Female,None,High,Lagging
352.5405,98,Female,None,Medium,Lagging
352.7368,50,Male,None,Medium,Lagging
352.7368,22,Female,None,High,Lagging
353.1342,28,Male,None,Low,Lagging
353.1342,95,Female,None,High,Lagging
353.7217,30,Male,None,High,Lagging
353.7217,37,Female,None,Low,Lagging
353.9122,36,Male,None,High,Lagging
353.9122,54,Female,None,Low,Lagging
353.9122,99,Female,None,Medium,Lagging
354.3153,35,Male,None,Medium,Lagging
354.3153,69,Male,None,Low,Lagging
354.702,70,Female,None,Low,Lagging
355.0905,33,Male,None,High,Lagging
355.2957,43,Female,None,Low,Lagging
355.2957,54,Female,None,High,Lagging
355.2957,20,Female,None,Medium,Lagging
355.8961,84,Male,None,Low,Lagging
356.0816,42,Female,None,High,Lagging
356.4666,81,Male,WheelChair,Low,Lagging
356.4666,81,Male,None,Low,Lagging
356.6636,93,Male,None,Low,Lagging
357.0427,98,Female,None,Medium,Lagging
357.0427,93,Male,None,Low,Lagging
357.2365,50,Female,None,High,Lagging
357.42,76,Female,None,Medium,Lagging
357.6187,88,Male,None,Medium,Lagging
357.8246,41,Female,None,Medium,Lagging
358.042,86,Male,None,Low,Lagging
358.042,28,Male,None,Low,Lagging
358.042,84,Male,None,Medium,Lagging
358.2463,33,Female,None,High,Lagging
358.2463,32,Female,None,Medium,Lagging
358.2463,78,Female,None,Low,Lagging
358.8788,62,Female,None,Medium,Lagging
358.8788,94,Male,None,Low,Lagging
359.0683,52,Female,None,Medium,Lagging
359.0683,52,Female,None,Medium,Lagging
359.4825,57,Female,None,High,Lagging
359.6911,77,Female,None,Low,Lagging
359.6911,43,Male,None,Medium,Lagging
359.6911,75,Male,None,Medium,Lagging
359.8801,27,Male,None,High,Lagging
359.8801,44,Female,None,Low,Lagging
360.2857,34,Female,None,Low,Lagging
360.2857,46,Male,None,Medium,Lagging
360.2857,83,Female,None,Low,Lagging
360.7502,65,Female,None,High,Lagging
361.0068,61,Female,None,High,Lagging
361.252,92,Female,None,Medium,Lagging
361.498,46,Female,None,Low,Lagging
361.9815,87,Female,None,Medium,Lagging
361.9815,57,Female,None,High,Lagging
362.1894,79,Male,None,Low,Lagging
362.6009,43,Male,None,Medium,Lagging
362.6009,91,Male,None,Low,Lagging
362.7959,60,Male,None,Medium,Lagging
362.9824,36,Male,None,High,Lagging
362.9824,40,Male,None,Low,Lagging
363.1839,81,Male,None,Medium,Lagging
363.1839,31,Male,None,Low,Lagging
363.586,96,Female,None,High,Lagging
363.586,91,Female,None,Low,Immediate
363.586,47,Male,None,Low,Lagging
363.9541,63,Male,None,High,Lagging
363.9541,74,Male,None,Medium,Lagging
364.135,73,Male,None,High,Lagging
364.135,67,Male,None,Low,Lagging
364.3232,74,Female,None,Medium,Lagging
364.522,61,Male,None,Medium,Lagging
364.7161,54,Male,None,Low,Lagging
364.7161,69,Female,None,High,Lagging
364.9185,67,Male,None,Low,Lagging
365.1207,57,Female,None,Medium,Lagging
365.1207,99,Female,None,Low,Lagging
365.3194,77,Female,None,Low,Lagging
365.3194,49,Female,None,Low,Lagging
365.5185,53,Female,None,Medium,Lagging
365.5185,50,Male,None,High,Lagging
365.7202,27,Male,WakingStick,High,Lagging
365.9207,71,Female,None,Low,Lagging
366.119,28,Female,None,Low,Lagging
366.3206,44,Female,None,High,Lagging
366.3206,75,Female,None,Medium,Lagging
366.3206,96,Male,None,High,Lagging
366.5226,55,Female,None,Low,Lagging
366.5226,77,Female,None,High,Lagging
366.9341,62,Male,None,High,Lagging
367.1258,53,Female,None,Low,Lagging
367.1258,84,Male,None,High,Lagging
367.3369,49,Male,None,High,Lagging
367.3369,96,Male,None,High,Lagging
367.3369,31,Female,None,Low,Lagging
367.5382,84,Male,None,Medium,Lagging
367.96,55,Male,None,Low,Lagging
367.96,21,Male,None,Low,Lagging
367.96,45,Male,None,Low,Lagging
368.5476,32,Male,None,Medium,Lagging
368.5476,25,Male,None,High,Lagging
368.7502,92,Female,None,Low,Immediate
368.7502,37,Male,None,Low,Lagging
369.1295,88,Male,None,Medium,Lagging
369.3286,91,Male,None,Low,Lagging
369.5289,46,Male,None,Low,Lagging
369.7281,60,Male,None,High,Lagging
370.1249,87,Male,None,High,Lagging
370.1249,42,Male,None,High,Lagging
370.1249,27,Female,None,Medium,Lagging
370.1249,38,Female,None,High,Lagging
370.5139,99,Female,None,Medium,Lagging
370.5139,25,Female,None,Medium,Lagging
370.7028,96,Female,None,Low,Lagging
371.1044,50,Female,None,High,Lagging
371.3018,63,Male,None,Medium,Lagging
371.3018,90,Female,None,Medium,Lagging
371.6656,22,Female,None,Low,Lagging
371.6656,24,Female,None,High,Lagging
371.6656,90,Female,None,Medium,Lagging
371.8586,24,Female,None,Medium,Lagging
371.8586,88,Male,None,Low,Lagging
372.0378,82,Male,None,Medium,Lagging
372.4241,43,Female,None,Low,Lagging
372.6231,64,Male,None,Medium,Lagging
372.6231,92,Male,WheelChair,High,Lagging
372.8088,90,Male,None,Medium,Lagging
372.9938,72,Male,None,High,Lagging
372.9938,34,Female,None,High,Lagging
372.9938,76,Female,None,Medium,Lagging
373.181,95,Male,None,High,Lagging
373.3645,70,Female,None,High,Lagging
373.5642,47,Male,None,Medium,Lagging
373.5642,29,Female,None,High,Lagging
373.7677,60,Male,None,High,Lagging
373.7677,80,Male,None,Low,Lagging
373.97,38,Female,None,Low,Lagging
374.1701,47,Male,None,High,Lagging
374.1701,23,Female,None,Low,Lagging
374.1701,24,Male,None,High,Lagging
374.7944,87,Female,None,High,Lagging
374.7944,54,Male,None,High,Lagging
374.7944,72,Male,None,Medium,Lagging
374.99,44,Male,None,Medium,Lagging
374.99,47,Male,None,Medium,Lagging
375.1862,50,Female,None,High,Lagging
375.5831,86,Female,None,Low,Lagging
375.7788,38,Female,None,High,Lagging
375.7788,75,Male,None,Medium,Lagging
375.7788,33,Male,None,Low,Lagging
376.1413,76,Male,None,Low,Lagging
376.3188,87,Female,None,High,Lagging
376.3188,34,Female,None,Low,Lagging
376.3188,71,Male,None,High,Lagging
376.4997,97,Female,None,Low,Lagging
376.4997,43,Female,None,Low,Lagging
376.6898,39,Male,None,Medium,Lagging
376.8897,31,Female,None,Low,Lagging
376.8897,90,Female,WheelChair,Low,Lagging
377.0779,69,Male,None,Low,Lagging
377.0779,30,Female,None,Low,Lagging
377.268,38,Female,None,Low,Lagging
377.4654,73,Male,None,High,Lagging
377.6675,67,Male,None,Low,Lagging
377.6675,93,Female,None,Low,Lagging
377.6675,76,Male,None,Low,Lagging
377.8696,56,Male,None,Low,Lagging
378.061,40,Male,None,Medium,Lagging
378.061,25,Male,None,Medium,Lagging
378.244,65,Female,None,Medium,Lagging
378.6228,81,Male,None,High,Lagging
378.6228,69,Male,None,Medium,Lagging
378.6228,48,Female,None,Low,Lagging
378.813,93,Male,None,Low,Lagging
378.9869,74,Male,None,Low,Lagging
379.1681,85,Female,None,Medium,Lagging
379.3571,93,Female,None,Medium,Lagging
379.3571,81,Male,None,High,Lagging
379.5469,20,Female,WheelChair,High,Lagging
379.5469,32,Female,None,High,Lagging
379.7471,45,Male,None,Medium,Lagging
379.7471,51,Female,None,Medium,Lagging
380.1383,32,Male,None,High,Lagging
380.1383,45,Male,None,Medium,Lagging
380.3199,39,Female,None,Low,Lagging
380.4963,86,Female,None,Low,Lagging
380.6771,41,Male,None,High,Lagging
380.6771,45,Female,None,High,Lagging
380.6771,26,Male,None,High,Lagging
380.8716,39,Female,None,Low,Lagging
381.0741,21,Female,None,High,Lagging
381.2661,96,Male,None,Medium,Lagging
381.2661,36,Male,WakingStick,Low,Lagging
381.6603,39,Male,None,High,Lagging
381.6603,78,Male,None,Medium,Lagging
381.8397,45,Male,None,Medium,Lagging
381.8397,48,Male,None,Medium,Lagging
382.0139,68,Male,None,Low,Lagging
382.3837,99,Male,WheelChair,Low,Lagging
382.5776,24,Male,None,Low,Lagging
382.5776,32,Female,None,High,Lagging
382.761,44,Female,None,High,Lagging
383.3395,61,Male,None,High,Lagging
383.3395,84,Male,None,High,Lagging
383.5042,93,Male,None,Medium,Lagging
383.5042,80,Female,None,Medium,Lagging
383.5042,81,Female,None,Medium,Lagging
383.6748,87,Female,None,High,Lagging
383.8497,71,Male,None,High,Lagging
384.035,66,Male,None,Medium,Lagging
384.035,56,Male,None,Medium,Lagging
384.2228,50,Female,None,Low,Lagging
384.4251,98,Female,None,Low,Lagging
384.4251,40,Female,None,High,Lagging
384.6276,59,Male,None,High,Lagging
384.8313,54,Male,None,Medium,Lagging
385.0317,29,Male,None,Low,Lagging
385.0317,21,Male,None,High,Lagging
385.2398,22,Male,None,Low,Lagging
385.4503,36,Female,None,Low,Lagging
385.4503,58,Male,None,High,Lagging
385.4503,65,Male,None,Medium,Lagging
386.0584,98,Female,None,Medium,Lagging
386.0584,72,Female,None,High,Lagging
386.2457,91,Male,None,Medium,Lagging
386.4494,55,Female,None,Low,Lagging
386.6519,24,Female,None,High,Lagging
386.6519,88,Male,None,High,Lagging
386.869,81,Male,None,Low,Lagging
386.869,70,Female,None,Medium,Lagging
387.0938,59,Male,None,Low,Lagging
387.3026,56,Male,None,Medium,Lagging
387.7024,55,Female,None,Medium,Lagging
387.7024,52,Female,None,Medium,Lagging
387.7024,23,Male,WheelChair,High,Lagging
388.0593,28,Female,None,Low,Lagging
388.2295,23,Male,None,Medium,Lagging
388.2295,57,Male,None,Medium,Lagging
388.5996,30,Male,None,High,Lagging
388.7785,62,Male,None,High,Lagging
388.7785,20,Female,None,Low,Lagging
388.954,78,Male,None,Medium,Lagging
389.314,89,Female,None,Medium,Lagging
389.314,40,Male,None,Low,Lagging
389.4921,74,Male,None,Medium,Lagging
389.4921,87,Male,None,High,Lagging
389.4921,39,Male,None,Low,Lagging
389.8567,42,Male,None,Low,Lagging
390.0335,64,Male,None,Medium,Lagging
390.0335,54,Female,None,Low,Lagging
390.2005,67,Female,None,Medium,Lagging
390.2005,35,Female,None,Low,Lagging
390.551,28,Female,None,High,Lagging
390.7236,91,Female,None,Low,Lagging
391.0666,86,Female,None,Medium,Lagging
391.0666,30,Male,None,High,Lagging
391.2404,69,Male,None,High,Lagging
391.2404,35,Female,None,High,Lagging
391.4018,79,Female,None,High,Lagging
391.5714,50,Male,None,High,Lagging
391.7537,27,Male,None,Low,Lagging
391.7537,26,Female,None,High,Lagging
391.9334,47,Female,None,High,Lagging
392.4937,97,Male,None,High,Lagging
392.4937,76,Female,None,Medium,Lagging
392.6721,27,Male,None,Low,Lagging
392.8422,86,Female,None,Medium,Lagging
392.8422,27,Male,None,Low,Lagging
393.0148,45,Female,None,Medium,Lagging
393.0148,94,Female,None,High,Lagging
393.1997,61,Male,None,High,Lagging
393.3808,67,Female,None,Medium,Lagging
393.7399,53,Male,None,Medium,Lagging
393.7399,37,Male,None,High,Lagging
394.275,50,Female,None,Medium,Lagging
394.4391,91,Female,None,Medium,Lagging
394.4391,78,Female,None,High,Lagging
394.5988,94,Female,None,Medium,Lagging
394.7742,87,Female,None,High,Lagging
394.7742,74,Female,None,High,Lagging
394.9567,49,Male,None,Low,Lagging
395.1397,33,Female,None,Medium,Lagging
395.3225,58,Female,None,High,Lagging
395.5205,72,Male,None,Medium,Lagging
395.699,85,Female,None,Low,Lagging
395.8808,62,Female,None,High,Lagging
395.8808,85,Female,WakingStick,Low,Lagging
396.0619,66,Male,None,High,Lagging
396.2369,25,Female,None,Low,Lagging
396.6042,81,Male,None,High,Lagging
396.6042,29,Female,None,Low,Lagging
396.6042,98,Male,None,Low,Lagging
396.974,84,Female,None,Low,Lagging
397.1509,96,Male,None,Low,Lagging
397.324,44,Female,None,High,Lagging
397.324,72,Female,WheelChair,High,Lagging
397.5053,46,Female,None,Low,Lagging
397.8665,72,Male,None,Low,Lagging
397.8665,67,Male,None,Low,Lagging
398.0457,48,Male,None,Low,Lagging
398.0457,68,Male,None,Low,Lagging
398.2334,91,Female,None,High,Lagging
398.2334,31,Female,None,Medium,Lagging
398.4151,40,Female,None,Medium,Lagging
398.7768,47,Male,None,High,Lagging
398.7768,65,Male,None,Medium,Lagging
398.7768,62,Female,None,High,Lagging
398.9539,42,Male,None,Medium,Lagging
399.3015,64,Female,None,Low,Lagging
399.4676,63,Female,None,Low,Lagging
399.6498,91,Male,None,Low,Lagging
399.6498,63,Female,None,Medium,Lagging
400.0126,49,Female,None,Medium,Lagging
400.1826,82,Female,None,High,Lagging
400.3492,50,Female,None,Medium,Lagging
400.3492,94,Male,None,Medium,Lagging
400.5161,27,Male,None,High,Lagging
400.6843,84,Female,None,High,Lagging
400.6843,47,Male,None,Low,Lagging
400.8652,22,Female,None,Medium,Lagging
401.0407,43,Male,None,Low,Lagging
401.0407,74,Male,None,High,Lagging
401.3947,93,Female,None,Low,Immediate
401.5701,49,Female,None,Medium,Lagging
401.7348,67,Female,None,High,Lagging
401.7348,95,Male,None,High,Lagging
401.7348,99,Male,WakingStick,High,Lagging
401.9045,37,Female,None,High,Lagging
402.0838,23,Female,None,High,Lagging
402.2656,86,Female,None,High,Lagging
402.4465,37,Female,None,Medium,Lagging
402.4465,61,Male,None,Low,Lagging
402.4465,85,Male,None,Low,Lagging
402.7986,25,Female,None,Low,Lagging
402.7986,62,Male,None,Medium,Lagging
402.9617,64,Female,None,High,Lagging
403.1201,20,Male,None,High,Lagging
403.485,62,Female,None,Medium,Lagging
403.485,27,Male,None,Medium,Lagging
403.6871,47,Female,WakingStick,High,Lagging
403.874,36,Female,None,Medium,Lagging
404.0484,81,Male,None,Medium,Lagging
404.0484,49,Male,None,Medium,Lagging
404.4219,88,Female,None,Low,Lagging
404.4219,66,Male,None,High,Lagging
404.4219,43,Female,None,Medium,Lagging
404.4219,22,Female,None,Low,Lagging
404.4219,28,Female,None,Medium,Lagging
404.7897,47,Male,None,Low,Lagging
404.9675,25,Male,WheelChair,High,Lagging
405.1542,53,Male,WheelChair,Medium,Lagging
405.3319,64,Female,None,Medium,Lagging
405.3319,86,Male,None,High,Lagging
405.6835,64,Female,None,Medium,Lagging
405.6835,56,Female,None,High,Lagging
405.6835,64,Male,None,Low,Lagging
406.0123,27,Female,None,Low,Lagging
406.0123,49,Female,None,Medium,Lagging
406.1787,39,Female,None,High,Lagging
406.1787,49,Female,None,Low,Lagging
406.3457,49,Male,None,Low,Lagging
406.7008,39,Female,None,Low,Lagging
407.0306,45,Male,None,Medium,Lagging
407.0306,88,Male,None,Low,Lagging
407.427,68,Female,None,Low,Lagging
407.427,51,Male,None,High,Lagging
407.6087,99,Male,None,High,Lagging
407.7725,94,Male,None,High,Lagging
407.7725,35,Female,None,Medium,Lagging
407.7725,69,Male,None,Medium,Lagging
407.9379,31,Male,None,High,Lagging
408.4414,63,Male,None,Medium,Lagging
408.4414,21,Female,None,Low,Lagging
408.7527,63,Female,None,Medium,Lagging
408.7527,48,Male,None,Low,Lagging
409.0811,58,Female,None,Low,Lagging
409.4122,83,Male,None,Low,Lagging
409.4122,82,Female,None,Low,Lagging
409.4122,30,Female,None,Medium,Lagging
409.5748,79,Female,None,Low,Lagging
409.7436,27,Female,None,Low,Lagging
409.9165,74,Male,None,High,Lagging
410.2635,69,Male,None,Medium,Lagging
410.2635,30,Male,None,Medium,Lagging
410.4366,30,Male,None,Medium,Lagging
410.4366,62,Male,None,High,Lagging
410.5924,71,Male,None,High,Lagging
410.759,93,Female,None,Low,Lagging
410.759,66,Female,None,Medium,Lagging
410.9252,86,Male,None,Medium,Lagging
411.1,42,Female,None,Medium,Lagging
411.1,55,Female,None,Medium,Lagging
411.1,89,Male,None,Low,Lagging
411.2676,28,Male,None,Medium,Lagging
411.4457,65,Female,None,Low,Lagging
411.4457,23,Female,None,High,Lagging
411.4457,72,Male,None,Medium,Lagging
411.7887,75,Female,None,Low,Lagging
412.1284,63,Male,None,High,Lagging
412.1284,71,Female,None,High,Lagging
412.1284,95,Female,WheelChair,Medium,Lagging
412.1284,89,Male,None,Medium,Lagging
412.6418,71,Female,None,High,Lagging
412.9565,81,Female,None,Low,Lagging
412.9565,69,Female,None,Medium,Lagging
413.1232,83,Male,None,Low,Lagging
413.2969,99,Female,None,Low,Lagging
413.4629,76,Female,WheelChair,Low,Lagging
413.6419,84,Female,None,Low,Lagging
413.6419,59,Male,None,High,Lagging
413.8121,20,Female,WakingStick,Medium,Lagging
413.8121,97,Female,None,Medium,Lagging
413.8121,77,Female,None,Medium,Lagging
414.1693,41,Female,None,Low,Lagging
414.1693,64,Male,None,Low,Lagging
414.3363,35,Male,None,Medium,Lagging
414.4945,31,Female,None,High,Lagging
414.8222,75,Female,None,High,Lagging
415.1328,68,Female,None,Medium,Lagging
415.297,72,Male,None,High,Lagging
415.6413,64,Female,WakingStick,Low,Lagging
415.6413,33,Female,None,Low,Lagging
415.805,94,Male,None,Low,Lagging
415.9711,50,Male,None,Medium,Lagging
415.9711,87,Female,None,Low,Lagging
416.1366,89,Female,None,Medium,Lagging
416.1366,38,Female,None,High,Lagging
416.2972,89,Female,None,Low,Lagging
416.6473,80,Male,None,Medium,Lagging
416.6473,38,Female,None,High,Lagging
416.8187,20,Male,None,Low,Lagging
416.8187,52,Female,None,Medium,Lagging
417.1642,98,Male,None,Medium,Lagging
417.1642,39,Female,None,Low,Lagging
417.4865,59,Male,None,Low,Lagging
417.8138,62,Female,None,Low,Lagging
417.8138,35,Female,None,Low,Lagging
417.9749,34,Male,None,Medium,Lagging
418.2915,61,Male,WheelChair,High,Lagging
418.4519,29,Female,None,Medium,Lagging
418.4519,74,Male,None,Medium,Lagging
418.4519,32,Female,None,Medium,Lagging
418.7715,40,Female,None,Low,Lagging
418.7715,65,Male,None,High,Lagging
418.9308,29,Male,None,Medium,Lagging
418.9308,93,Female,None,High,Lagging
419.0817,39,Female,None,Low,Lagging
419.5572,41,Male,None,High,Lagging
419.7158,98,Female,None,Low,Lagging
419.7158,87,Male,None,High,Lagging
419.8757,44,Female,None,Medium,Lagging
419.8757,45,Male,None,Low,Lagging
419.8757,29,Female,None,Low,Lagging
420.1984,60,Male,None,Medium,Lagging
420.3545,38,Male,None,Medium,Lagging
420.3545,44,Female,None,Low,Lagging
420.6689,76,Female,None,Low,Lagging
420.8292,58,Male,None,Medium,Lagging
420.9833,75,Male,None,High,Lagging
420.9833,75,Male,None,Medium,Lagging
421.1492,55,Female,None,High,Lagging
421.6344,31,Male,None,High,Lagging
421.6344,22,Female,None,High,Lagging
421.7885,61,Female,None,High,Lagging
422.0951,80,Female,None,Low,Lagging
422.0951,81,Female,None,High,Lagging
422.259,29,Female,None,High,Lagging
422.4263,92,Female,None,High,Lagging
422.4263,98,Male,None,Low,Lagging
422.6022,26,Male,None,Low,Lagging
422.7705,81,Male,None,Low,Lagging
422.9588,36,Male,None,Low,Lagging
423.3433,49,Male,None,High,Lagging
423.3433,84,Male,WheelChair,High,Lagging
423.3433,27,Female,None,Medium,Lagging
423.5222,96,Male,None,High,Lagging
423.5222,92,Male,None,Medium,Lagging
423.6769,66,Female,None,High,Lagging
423.8383,22,Male,WakingStick,Low,Lagging
424.0033,58,Female,None,Low,Lagging
424.1676,77,Male,None,Medium,Lagging
