Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
72.98923,54,Female,None,High,Lagging,Low,0.8084074,1.2,0.8328768,1,57
73.23731,73,Male,None,High,Immediate,Low,0.8928571,1,0.7675676,0.8,55
73.43985,42,Male,None,Low,Lagging,Low,0.7662836,1.4,1.008108,0.8,57
73.51334,63,Female,None,Medium,Lagging,Low,0.8319467,1.2,0.8324323,1.2,57
73.58385,53,Female,WheelChair,Medium,Lagging,Low,0.8931762,1,0.8783784,0.8,52
73.92118,64,Male,None,High,Lagging,Low,0.8403361,1,0.9135135,1,57
74.19437,49,Female,None,Medium,Lagging,Low,0.7905138,1.2,0.9759998,0.8,54
74.24243,62,Female,None,Medium,Lagging,Low,0.8237233,1.2,0.7919999,0.8,57
74.27815,41,Female,None,High,Lagging,High,0.761035,1.6,1.210667,1.2,58
74.51698,52,Male,WakingStick,High,Lagging,High,0.9374267,1.2,1.186667,1.2,52
74.60022,46,Female,None,High,Lagging,Low,0.7794232,1.2,0.7786666,1.2,56
74.73844,73,Female,None,Medium,Lagging,Low,0.8912656,1,0.8133334,1,55
75.03886,42,Female,None,High,Immediate,Low,0.7639419,1.2,0.9868421,0.8,55
75.284,45,Male,WakingStick,High,Lagging,Medium,0.9049774,1.2,1,0.8,57
75.3814,43,Female,WakingStick,Medium,Lagging,Low,0.9091735,1.2,0.8500001,0.8,57
75.57906,52,Male,WakingStick,Low,Lagging,Low,0.9374267,1.2,0.8289474,0.8,57
75.71178,53,Male,None,High,Lagging,Low,0.8032128,1.2,0.8236842,1,55
75.843,60,Male,None,Low,Lagging,Low,0.8130081,1,0.8394737,1,54
75.95898,69,Female,None,Low,Immediate,Low,0.8605852,1,0.8526314,0.8,56
76.01816,56,Male,None,Medium,Immediate,Low,0.8064516,1,0.7870128,0.6,53
76.51431,40,Female,None,Medium,Lagging,Low,0.7621951,1,0.7324675,0.8,55
76.51431,76,Female,None,High,Lagging,High,0.9149131,1.6,1.101299,1.2,57
76.59246,56,Male,None,Medium,Lagging,Low,0.8064516,1.2,0.9298703,0.8,54
76.9125,56,Male,None,Low,Lagging,Low,0.8064516,1,0.8727273,1,52
77.19842,67,Male,None,Medium,Lagging,Medium,0.8474576,1.4,1.141025,1,53
77.30051,64,Female,WheelChair,High,Lagging,Low,0.9298001,1.2,0.8076923,0.6,56
77.42994,55,Male,None,Low,Lagging,Low,0.8,1.2,0.8820515,1.2,55
77.71992,72,Female,None,Low,Lagging,Low,0.8833923,1,0.7358974,1,56
77.83924,63,Male,None,Medium,Lagging,Medium,0.8333333,1.4,0.9564102,0.8,53
78.09485,40,Female,None,High,Immediate,Low,0.7621951,1.2,0.9088607,0.8,52
79.04264,77,Male,None,Low,Immediate,Low,0.9259259,1.2,0.8700001,1.2,53
79.04264,53,Female,WheelChair,Medium,Immediate,Low,0.8931762,1.2,0.985,0.8,55
79.22002,40,Male,None,Low,Lagging,High,0.7547169,1.6,1.25,1.2,56
79.28719,55,Female,None,Low,Lagging,Low,0.8,1,0.6999999,0.6,53
79.36427,55,Male,WheelChair,Low,Lagging,Low,0.8888889,1.2,0.6675,0.8,55
79.70727,47,Male,None,High,Lagging,Low,0.78125,1.2,0.7800002,1,55
79.84149,63,Male,None,High,Lagging,Low,0.8333333,1,0.695,0.6,54
79.85426,72,Male,None,Low,Immediate,Low,0.8849558,1,0.7924998,0.8,56
79.88286,49,Male,None,Medium,Lagging,Low,0.7936508,1.2,0.9049999,1,52
79.94227,65,Female,None,High,Lagging,Low,0.8354219,1.2,0.8025001,0.8,56
80.08881,67,Female,None,Low,Lagging,Low,0.8474576,1,0.8049384,0.8,56
80.30224,67,Male,WakingStick,Low,Lagging,Low,0.9970091,1.2,0.7876543,1.2,56
80.34427,56,Female,None,High,Lagging,Low,0.8064516,1.2,0.7012346,0.6,56
80.75003,63,Female,None,High,Lagging,High,0.8319467,1.6,1.274074,1.6,56
80.9009,67,Male,None,Low,Lagging,High,0.8474576,1.4,1.25679,1.4,54
80.9009,66,Male,None,High,Immediate,Low,0.8403361,1,0.839506,1,52
80.99583,57,Male,None,Medium,Lagging,Medium,0.8130081,1.4,0.9530863,0.8,54
81.1323,55,Male,None,Medium,Lagging,Low,0.8,1,0.892683,1,55
81.36035,79,Male,WheelChair,Medium,Lagging,Low,1.048218,1.2,0.8292683,0.8,53
81.65468,66,Female,None,Low,Lagging,Low,0.8403361,1.2,1.004878,0.8,56
81.77,41,Male,None,Medium,Lagging,High,0.7604563,1.2,1.195122,1.2,56
81.93109,55,Female,None,Low,Immediate,Low,0.8,1,0.7048781,0.8,57
82.21752,42,Female,None,Low,Lagging,Low,0.7639419,1.2,0.8,0.6,57
82.21752,47,Female,None,Medium,Lagging,Low,0.78125,0.8,0.6457832,0.6,55
82.3289,80,Male,None,High,Lagging,Medium,0.952381,1.2,0.9421687,1.2,55
82.64528,50,Male,None,Low,Lagging,Low,0.7843137,1.2,0.8048193,0.8,57
82.6969,71,Male,WheelChair,Medium,Lagging,Low,0.9746588,1,0.8144579,0.8,56
82.92179,45,Male,None,High,Lagging,Low,0.7692308,1,0.7638553,1,56
83.49815,67,Female,None,Low,Lagging,Medium,0.8474576,1.2,0.9714285,1.2,55
83.6396,51,Male,WakingStick,Medium,Lagging,Low,0.9300163,1.2,0.8333333,0.8,54
83.72196,64,Male,WheelChair,Medium,Immediate,Medium,0.9337067,1.4,0.9642855,1,56
84.2498,54,Male,None,High,Lagging,Low,0.8097166,1.4,0.8564707,0.8,56
84.2498,51,Female,None,Medium,Lagging,Medium,0.7936508,1.2,0.9929411,0.8,56
84.72302,63,Female,None,Low,Lagging,Medium,0.8319467,1.4,0.9576471,0.8,55
84.84246,66,Female,WheelChair,Medium,Lagging,Low,0.9337067,1.2,0.9011764,0.8,54
84.98331,41,Male,WheelChair,High,Lagging,Low,0.8449514,1.2,0.767059,0.6,54
85.01666,51,Female,None,Low,Immediate,High,0.7936508,1.6,1.253488,1.2,56
85.26162,52,Female,None,Medium,Lagging,Low,0.7980846,1,0.839535,0.6,58
85.53981,52,Female,None,Low,Immediate,Low,0.7980846,1,0.7883722,0.8,55
85.66129,76,Male,None,Medium,Lagging,Medium,0.9174312,1.2,0.9744185,0.8,54
85.7003,68,Male,None,Low,Lagging,Low,0.8547009,1,0.6418604,0.6,55
86.12144,74,Male,None,High,Lagging,Low,0.9009009,1.2,0.9172415,1,55
86.29764,74,Female,WheelChair,Low,Lagging,Low,1.0001,1,0.9103448,1,53
86.36267,58,Female,None,High,Lagging,Low,0.8156607,1.2,0.783908,1,56
86.64685,71,Male,None,High,Lagging,Low,0.877193,1.4,0.8206897,0.6,57
86.73247,74,Female,WheelChair,High,Lagging,Medium,1.0001,1.2,1.091954,1,55
86.85371,52,Male,WheelChair,High,Lagging,Low,0.8853475,1.2,0.8137929,1,57
87.25622,70,Male,None,Low,Lagging,Low,0.8695652,1.2,0.8113637,0.8,56
87.35783,59,Female,None,Low,Lagging,Low,0.8223684,1.4,0.8931818,1,57
87.41475,78,Female,None,Low,Immediate,Medium,0.9276438,1.2,0.9795454,1,53
87.94468,48,Male,WakingStick,Low,Lagging,Medium,0.9263548,1.4,1,1,52
88.07008,49,Female,None,Low,Lagging,Low,0.7905138,1.4,0.8741572,1,55
88.15085,72,Male,WheelChair,Low,Immediate,Low,0.9832842,1.4,0.9685394,1.4,57
88.25616,75,Male,None,Medium,Lagging,Low,0.9090909,1.4,0.9258427,0.8,55
88.5943,64,Male,None,High,Lagging,Low,0.8403361,1.2,0.8359551,1,54
88.61416,75,Male,None,Medium,Lagging,Medium,0.9090909,1.6,1.204495,1.6,52
88.86232,62,Male,None,High,Lagging,Low,0.8264462,1.2,0.7910111,0.6,56
88.86232,44,Male,WakingStick,High,Lagging,Medium,0.9155414,1,0.880899,0.8,55
88.94547,80,Male,WakingStick,High,Lagging,Low,1.120448,1,0.7550561,0.8,56
88.98226,47,Male,None,Medium,Lagging,Low,0.78125,1.2,0.7258427,1,53
89.18745,63,Male,WakingStick,Medium,Lagging,Low,0.9803922,1,0.8066667,0.6,57
89.40231,46,Female,None,Low,Lagging,Low,0.7794232,1.2,0.8155557,1.2,58
89.56034,52,Female,None,Medium,Lagging,Low,0.7980846,1,0.8177777,0.6,54
89.56034,54,Male,WakingStick,Low,Lagging,Low,0.9526078,1.4,0.9400001,0.8,56
89.60154,51,Female,WheelChair,Low,Lagging,Low,0.8818343,0.8,0.6844444,0.8,56
89.70567,50,Male,None,Low,Immediate,Low,0.7843137,1.2,0.8088887,0.8,58
89.70567,49,Female,None,Low,Lagging,Low,0.7905138,1,0.8,0.6,56
89.8484,42,Female,None,Medium,Lagging,Low,0.7639419,1,0.7644443,0.8,55
89.8484,66,Female,WakingStick,Medium,Immediate,Low,0.9886308,0.8,0.7444447,0.8,55
90.2622,73,Male,None,High,Immediate,Low,0.8928571,1,0.7890109,0.6,53
90.2622,42,Female,None,Low,Lagging,High,0.7639419,1.2,1.101099,1.2,54
90.40055,42,Female,None,Medium,Immediate,Low,0.7639419,1.2,0.9076923,1,56
90.40055,59,Male,None,Low,Lagging,Low,0.8264462,1.2,0.7516484,0.6,58
90.53822,55,Female,WheelChair,Low,Lagging,Low,0.8888889,1,0.8945056,0.8,54
91.05701,48,Female,None,Low,Lagging,Low,0.7849293,1.2,0.7847826,0.6,55
91.1177,53,Male,None,Low,Lagging,Low,0.8032128,1.2,0.7565218,0.6,55
91.1177,48,Female,None,Low,Immediate,Medium,0.7849293,1.4,1.152174,1.2,56
91.1177,75,Female,None,Low,Lagging,Low,0.9082652,1.2,0.8000001,0.8,56
91.33765,65,Male,None,Medium,Lagging,Low,0.8333333,0.8,0.7913046,0.8,54
91.52367,63,Male,None,Low,Lagging,Low,0.8333333,1.2,0.7608696,0.6,53
91.9459,59,Female,WheelChair,Medium,Lagging,Low,0.9137427,1,0.6804349,0.6,54
92.5673,62,Female,None,Low,Lagging,Low,0.8237233,0.8,0.7225806,0.8,57
92.77346,69,Male,None,Medium,Lagging,Low,0.862069,1.2,0.8021506,0.6,55
92.83961,67,Female,None,Medium,Lagging,Low,0.8474576,1,0.7935483,1,57
93.07685,71,Female,WakingStick,Medium,Lagging,Low,1.028383,1.2,0.8489362,0.8,56
93.26949,42,Female,WakingStick,Medium,Lagging,Low,0.8987552,1,0.7446808,0.6,56
93.34273,63,Male,None,Medium,Lagging,Low,0.8333333,1,0.6638297,0.6,54
93.40003,48,Female,None,Low,Immediate,Low,0.7849293,1.2,0.8340425,0.8,56
93.40003,79,Male,None,Medium,Immediate,Low,0.9433963,1,0.7702128,0.6,57
93.74235,41,Male,None,High,Lagging,High,0.7604563,1.6,1.240425,1.2,57
94.07919,65,Male,None,Low,Lagging,High,0.8333333,1.6,1.204211,1.4,54
94.07919,59,Male,WheelChair,Low,Lagging,Low,0.9182736,0.8,0.68,0.8,56
94.28526,67,Female,WakingStick,Low,Immediate,Medium,0.9970091,1.2,1.048421,1,57
94.364,46,Female,None,Low,Lagging,Low,0.7794232,0.8,0.7663157,0.8,56
94.45696,54,Male,None,Low,Lagging,Low,0.8097166,1,0.8231578,0.6,57
94.55839,63,Female,None,Medium,Immediate,Low,0.8319467,1.2,0.9915789,1.2,55
94.88448,68,Female,WheelChair,Medium,Lagging,Low,0.9496676,0.8,0.7347369,0.8,54
95.34312,44,Female,WheelChair,Medium,Lagging,High,0.8673779,1.6,1.26875,1.6,55
95.47719,65,Male,None,Medium,Lagging,Low,0.8333333,1.4,0.90625,0.6,55
95.54696,80,Male,None,High,Lagging,Low,0.952381,1.4,1.03125,1,56
95.57552,68,Male,None,Low,Lagging,Low,0.8547009,1,0.85625,0.8,53
95.87011,57,Female,None,Medium,Lagging,Low,0.8116883,1.2,0.7041667,1,54
96.05563,77,Male,None,Medium,Lagging,Low,0.9259259,1,0.9113402,0.8,55
96.1002,51,Male,None,Medium,Lagging,Low,0.7905138,1.2,0.8969072,0.8,57
96.19352,54,Female,None,Low,Lagging,Low,0.8084074,1.4,0.9195876,1,55
96.29208,57,Male,None,Medium,Lagging,Low,0.8130081,1.2,0.8082474,0.6,57
96.59505,76,Female,None,High,Immediate,Low,0.9149131,1.2,0.8329898,0.8,53
96.72831,46,Male,WheelChair,High,Lagging,Low,0.8613265,1.4,1.018557,1,56
96.83443,64,Female,None,Medium,Immediate,Low,0.8368201,1,0.7814434,0.6,55
97.13222,80,Male,WakingStick,High,Lagging,Low,1.120448,1.2,0.8755103,1,55
97.16256,61,Female,WakingStick,Low,Immediate,Low,0.9674923,1.2,0.9102041,1,53
97.28243,57,Male,None,Low,Immediate,Low,0.8130081,1.2,0.8387755,0.8,56
98.02386,40,Male,None,High,Lagging,Low,0.7547169,1.2,0.7737374,0.8,52
98.29683,42,Male,WakingStick,Medium,Lagging,Low,0.9015101,1.2,0.7717172,0.8,55
98.31534,72,Female,WakingStick,High,Lagging,High,1.039285,1.6,1.313132,1.2,55
98.53964,80,Male,None,Medium,Lagging,Low,0.952381,1.2,0.7676769,0.8,58
98.57774,75,Female,None,Low,Lagging,Low,0.9082652,1.2,0.9212118,1,58
98.76514,45,Female,None,Low,Lagging,Low,0.7722008,1.2,0.7636364,0.6,56
99.09622,53,Female,None,Medium,Immediate,Low,0.8038585,1.2,0.8999998,0.8,51
99.16016,68,Female,WheelChair,High,Lagging,Low,0.9496676,1,0.7320001,0.6,57
99.2318,48,Female,WakingStick,Low,Lagging,Low,0.9234462,1.2,0.8200001,0.8,56
99.55772,75,Female,None,Low,Lagging,Low,0.9082652,1.2,0.8820002,0.8,57
99.80486,73,Male,WheelChair,Low,Immediate,Low,0.9920635,1.2,0.9500001,1.2,57
99.90287,78,Male,None,Low,Lagging,High,0.9345794,1.8,1.25,1.2,54
100.2185,76,Female,WheelChair,Medium,Lagging,High,1.01657,1.6,1.261386,1.4,55
100.3647,61,Female,None,Medium,Lagging,Low,0.8223684,1,0.7881189,0.6,56
100.4979,55,Female,None,Low,Lagging,Low,0.8,1.2,0.9227723,0.6,54
101.2451,41,Female,None,High,Lagging,Low,0.761035,1.4,0.9666666,1.2,55
102.2153,56,Female,None,Low,Lagging,Low,0.8064516,1,0.8407766,0.6,58
102.8235,75,Female,None,Medium,Lagging,High,0.9082652,1.6,1.384466,1.2,57
102.9745,60,Male,None,Low,Lagging,Low,0.8130081,1,0.8135923,1,55
103.0237,78,Female,None,Medium,Lagging,Medium,0.9276438,1.4,1.069231,1,55
103.0237,67,Female,None,High,Lagging,Medium,0.8474576,1.4,1.101923,1.4,56
103.3882,73,Female,None,Low,Lagging,Low,0.8912656,1,0.7346153,0.6,57
103.4571,54,Male,None,Low,Lagging,Low,0.8097166,1.2,0.9019231,1,55
103.5501,78,Male,None,Medium,Lagging,Medium,0.9345794,1.4,1.044231,1.4,57
103.854,52,Male,None,Low,Lagging,Low,0.7968128,1.4,0.8173077,1.4,58
104.1614,44,Female,None,Low,Immediate,Low,0.7806401,1,0.7942858,1,55
104.1614,63,Male,None,Medium,Lagging,Low,0.8333333,1.2,0.8076192,0.6,54
104.2209,80,Female,None,High,Lagging,High,0.9372071,1.4,1.142857,1,58
104.4735,50,Female,None,Low,Lagging,Low,0.7874016,1.2,0.8514286,0.8,57
104.7866,73,Female,None,Low,Lagging,Low,0.8912656,1.2,0.7980952,1.2,55
105.0103,60,Female,None,Medium,Lagging,Low,0.8130081,1.2,1.020755,0.8,53
105.0738,60,Female,None,Low,Lagging,Low,0.8130081,1.2,0.7943397,0.8,54
105.2579,64,Male,None,Medium,Immediate,Low,0.8403361,1,0.8471699,0.6,53
105.4149,51,Female,None,Medium,Lagging,High,0.7936508,1.6,1.35283,1.2,53
105.5493,73,Male,None,High,Lagging,Low,0.8928571,1,0.7037737,0.6,55
105.8969,79,Female,WheelChair,Low,Lagging,Low,1.036484,1.2,0.9603775,0.8,57
105.8969,61,Male,WakingStick,Medium,Lagging,Low,0.9643201,1.2,0.8320755,1,57
106.124,50,Female,WheelChair,Low,Lagging,Medium,0.8748906,1.6,1.08972,1,55
106.4376,74,Male,None,High,Lagging,Low,0.9009009,1.2,0.8616823,0.8,56
106.5868,59,Female,None,Medium,Lagging,Low,0.8223684,1.2,0.9700933,1,57
106.8019,54,Male,WheelChair,Medium,Lagging,Medium,0.8996851,1.2,0.8897195,0.8,57
107.0309,45,Female,None,Low,Lagging,High,0.7722008,1.6,1.238889,1.2,54
107.1366,76,Female,None,Low,Lagging,Low,0.9149131,1,0.8166667,1,56
107.4397,64,Male,None,Medium,Lagging,Low,0.8403361,1,0.7518517,0.6,58
107.6277,51,Female,None,Low,Lagging,Low,0.7936508,1.2,0.8666668,0.8,54
107.6999,66,Male,None,Low,Lagging,High,0.8403361,1.8,1.296297,1.2,55
108.5489,48,Male,None,Medium,Lagging,Low,0.7874016,1.4,0.8825687,0.6,56
108.6824,70,Female,WheelChair,High,Lagging,Low,0.9603381,1.2,0.8256882,0.6,53
108.6824,48,Female,None,Low,Lagging,Low,0.7849293,1.2,0.8036696,0.8,57
108.7633,80,Female,WheelChair,High,Lagging,High,1.041341,1.4,1.244037,1.2,49
109.8329,71,Female,None,Medium,Lagging,Low,0.8741258,1,0.7163637,0.6,52
110.1931,67,Female,None,Low,Lagging,Low,0.8474576,1.2,1.009009,1.2,54
110.3238,69,Male,None,High,Lagging,Low,0.862069,1.2,0.9765766,0.8,54
110.7805,45,Male,None,High,Lagging,Low,0.7692308,1.2,0.9315315,0.8,57
111.0063,49,Female,None,Low,Lagging,Low,0.7905138,1.2,0.8785715,0.8,54
111.5559,77,Female,None,Low,Lagging,High,0.9225093,1.6,1.3,1.6,57
111.5559,60,Male,None,Low,Lagging,Medium,0.8130081,1.2,0.9910713,1,58
112.0768,59,Male,WheelChair,Medium,Lagging,Low,0.9182736,1.2,0.8955753,0.8,58
112.0768,56,Female,None,Low,Lagging,Low,0.8064516,1.4,0.9061949,0.6,54
112.1655,55,Male,None,Low,Lagging,Low,0.8,1.4,0.9486724,0.8,55
112.6035,42,Female,None,Low,Lagging,Low,0.7639419,1.2,0.8743363,0.8,54
112.6035,60,Female,None,Low,Lagging,Low,0.8130081,1.4,0.9433627,1,55
112.6035,79,Male,WheelChair,Low,Lagging,Low,1.048218,1.2,0.8566372,1,54
113.2158,76,Female,None,Medium,Lagging,Low,0.9149131,1.2,0.994737,1.2,56
113.4467,62,Male,None,Medium,Lagging,Low,0.8264462,1.2,0.7947369,1,57
114.0444,78,Female,None,Low,Lagging,Low,0.9276438,1.2,1.006956,0.8,55
114.1294,59,Female,None,Medium,Lagging,Low,0.8223684,1.2,0.9304349,1,53
114.7297,50,Female,WheelChair,Low,Lagging,Medium,0.8748906,1.4,1.154783,1,55
115.0119,52,Male,None,Low,Lagging,Low,0.7968128,1.2,0.9482757,0.8,56
115.5636,69,Male,None,Low,Immediate,Low,0.862069,1.4,0.8189655,1.4,57
116.175,73,Male,WheelChair,Medium,Lagging,Low,0.9920635,1.2,0.8324785,0.8,55
116.2424,51,Male,None,Low,Lagging,Low,0.7905138,1.4,0.9179487,1,54
116.6007,65,Male,WheelChair,Low,Lagging,Low,0.9259259,1.2,0.7367524,1,52
117.0429,46,Female,None,Low,Lagging,Low,0.7794232,1.4,0.7999999,1,56
117.1847,63,Male,None,Low,Immediate,Low,0.8333333,1,0.7966102,0.6,52
117.1847,50,Female,WakingStick,Low,Lagging,Low,0.9263548,1.2,1.023729,0.8,52
117.5341,46,Male,None,Low,Lagging,Low,0.7751938,1.4,0.9525425,1,54
117.5921,43,Male,None,Low,Lagging,Low,0.7722008,1.2,0.783051,0.6,57
118.675,69,Male,WakingStick,Low,Lagging,Low,1.014199,1.2,0.9932773,0.8,56
119.3515,76,Female,None,Low,Lagging,Low,0.9149131,1.2,0.925,0.8,57
119.6127,57,Female,None,Low,Lagging,Low,0.8116883,1.2,0.9233336,0.8,55
119.6127,61,Female,None,Low,Lagging,Low,0.8223684,1.2,0.7950001,0.8,57
120.1279,75,Female,None,Low,Immediate,Low,0.9082652,1.2,0.8991736,0.8,54
120.3791,43,Female,WakingStick,Medium,Lagging,Medium,0.9091735,1.4,1.166942,1,54
122.4967,51,Male,WakingStick,Low,Immediate,Low,0.9300163,1,0.7691056,1,55
122.5444,48,Male,WakingStick,Medium,Lagging,Low,0.9263548,1.2,0.7918698,0.6,54
123.1089,70,Male,None,Low,Lagging,Low,0.8695652,1.2,0.8870967,0.8,52
123.3074,68,Female,None,Medium,Lagging,Low,0.8547009,1,0.8,0.6,55
123.9587,64,Male,None,Low,Immediate,Low,0.8403361,1.2,0.8790323,0.8,56
124.1002,69,Male,None,Medium,Lagging,Low,0.862069,1.4,1.0176,0.8,55
124.7095,58,Male,None,Low,Lagging,Low,0.8196721,1.2,0.9359999,0.8,56
124.7995,71,Female,None,Low,Immediate,Low,0.8741258,1.2,0.9136,1.2,54
124.8737,68,Male,None,Low,Lagging,High,0.8547009,1.4,1.104,1,56
125.6422,73,Female,None,Medium,Lagging,Low,0.8912656,1,0.7587301,0.8,57
126.4713,42,Female,WheelChair,Low,Lagging,High,0.8488244,1.6,1.244094,1.2,57
126.646,78,Male,None,Low,Lagging,Low,0.9345794,1.2,0.9811023,0.8,56
126.8667,60,Male,None,Low,Lagging,Low,0.8130081,1,0.8913383,0.8,56
127.4736,77,Female,None,High,Lagging,Low,0.9225093,1.2,0.9062502,0.8,55
128.0556,46,Male,None,Low,Lagging,Medium,0.7751938,1.6,1.086822,1.6,58
128.134,78,Female,None,Low,Lagging,Low,0.9276438,1,0.8961239,1,56
128.2266,54,Male,None,Low,Lagging,Low,0.8097166,1.2,0.8635659,1,56
130.299,80,Female,WheelChair,Low,Immediate,Low,1.041341,1.2,0.9206107,1,57
132.5735,69,Female,None,Low,Immediate,Low,0.8605852,1.4,0.9518797,1,56
134.739,76,Male,None,Low,Lagging,Low,0.9174312,1.2,0.9081482,0.8,57
134.822,69,Male,None,Low,Lagging,Low,0.862069,1.2,0.9155557,1,54
135.1926,46,Female,None,Low,Lagging,Low,0.7794232,1.4,0.9117647,1,54
136.1104,72,Female,None,Low,Lagging,Low,0.8833923,1.2,0.8846717,1,55
136.7024,48,Female,WakingStick,Low,Immediate,Low,0.9234462,1.2,0.8248175,0.8,55
138.3725,51,Male,None,Low,Lagging,Low,0.7905138,1.2,0.8647482,0.8,56
141.519,76,Male,None,Low,Immediate,Low,0.9174312,1.4,0.9267607,1,53
142.4217,68,Male,WheelChair,Low,Lagging,Low,0.9496676,1,0.8965034,1,54
143.5703,67,Female,None,Low,Lagging,Low,0.8474576,0.8,0.6305556,0.6,51
146.3452,71,Female,None,Low,Lagging,Low,0.8741258,0.8,0.7795919,0.8,54
146.9529,76,Female,WheelChair,Low,Lagging,Low,1.01657,1.2,0.8748301,0.8,58
147.9162,45,Male,None,Low,Lagging,Low,0.7692308,1,0.6364866,0.6,52
155.5798,69,Male,None,Low,Lagging,Low,0.862069,1,0.9333332,1,55
156.2157,58,Female,None,Low,Lagging,Low,0.8156607,0.8,0.7210191,0.8,57
163.1859,78,Male,None,Low,Lagging,Low,0.9345794,1.2,0.7292684,0.8,52
177.8559,78,Female,None,Low,Immediate,Low,0.9276438,1.4,1.025843,1,53
193.3424,69,Female,None,Medium,Lagging,Low,0.8605852,1.4,1.212371,1,55
202.6977,61,Female,None,Low,Lagging,Low,0.8223684,1.4,1.076848,1,55
212.86,57,Female,WheelChair,Low,Lagging,Low,0.901876,1.4,1.113615,1,56
231.0633,72,Female,None,Medium,Lagging,Low,0.8833923,1.4,1.177586,1,54
