Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
275.1974,78,Female,None,Low,Lagging,Low,0.9276438,2.75,2.289855,2.25,33
276.2495,64,Male,None,Low,Lagging,Low,0.8403361,3,2.542419,2.25,28
281.0015,35,Male,None,Low,Lagging,Low,0.7407407,3,2.469752,2.25,31
320.4054,43,Male,None,Low,Immediate,Low,0.7722008,3,2.576325,2.5,31
340.9484,35,Male,WheelChair,Medium,Lagging,Low,0.8230453,3,2.569648,3,31
371.3246,90,Male,None,High,Lagging,Low,1.111111,3,2.679435,3,30
418.4073,95,Male,None,Low,Lagging,Low,1.25,3,2.626493,2.5,32
481.3324,24,Male,None,Low,Lagging,Low,0.6944444,3,2.593359,2.25,29
485.7335,67,Female,None,Medium,Immediate,Low,0.8474576,3,2.649691,2.75,32
488.9958,62,Male,None,Medium,Lagging,Low,0.8264462,3,2.656952,2.5,32
526.0018,71,Male,None,Low,Lagging,Low,0.877193,3,2.584126,2.5,31
644.6713,97,Male,None,Low,Lagging,Low,1.282051,3,2.594573,2.5,32
