Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
145.464,61,Male,None,Low,Lagging
145.464,31,Female,None,Low,Lagging
145.464,22,Male,WakingStick,Low,Lagging
145.6454,59,Male,WheelChair,Low,Lagging
145.9554,29,Female,WheelChair,Low,Lagging
146.4525,79,Male,WheelChair,Low,Lagging
146.4525,24,Male,None,Medium,Lagging
146.4525,77,Female,WheelChair,Low,Lagging
146.4525,26,Female,WakingStick,Medium,Lagging
146.4525,32,Female,WheelChair,High,Lagging
146.966,80,Male,WheelChair,Low,Lagging
146.966,52,Male,WakingStick,High,Lagging
147.1492,59,Female,None,Low,Lagging
147.1492,21,Female,WheelChair,Medium,Lagging
147.4651,39,Male,WheelChair,Low,Lagging
147.4651,21,Female,WheelChair,High,Lagging
147.6431,97,Female,None,Medium,Lagging
147.6431,84,Female,WheelChair,Low,Lagging
147.9634,40,Female,None,Medium,Lagging
148.4546,35,Male,None,Low,Lagging
148.7027,93,Male,WheelChair,Medium,Lagging
148.7027,98,Male,WakingStick,Medium,Lagging
148.7027,66,Male,WakingStick,Medium,Lagging
149.2163,62,Male,WheelChair,Medium,Lagging
149.2163,38,Female,None,High,Lagging
149.2163,76,Female,None,High,Lagging
149.4023,70,Male,None,Low,Lagging
149.4023,54,Female,WakingStick,High,Lagging
149.7131,88,Male,None,Medium,Lagging
149.7131,22,Female,WheelChair,Low,Lagging
149.8973,51,Male,None,Low,Lagging
149.8973,55,Female,WakingStick,Low,Lagging
150.7222,40,Female,None,Low,Lagging
150.7222,86,Female,WheelChair,Low,Lagging
150.7222,89,Female,WheelChair,Medium,Lagging
150.7222,95,Female,WakingStick,High,Lagging
150.8926,69,Male,WheelChair,Low,Lagging
151.198,54,Female,None,Low,Lagging
151.198,82,Female,WakingStick,High,Lagging
151.4948,28,Female,WakingStick,Medium,Lagging
151.4948,88,Male,WheelChair,Low,Lagging
151.4948,52,Male,None,Medium,Lagging
151.9585,21,Female,None,Low,Lagging
152.2168,28,Male,None,Low,Lagging
152.4543,63,Female,None,High,Lagging
152.953,43,Male,WakingStick,Low,Immediate
152.953,80,Male,None,Medium,Lagging
153.2181,84,Female,WakingStick,Medium,Lagging
153.2181,33,Female,WheelChair,Medium,Lagging
153.2181,89,Female,None,Medium,Lagging
153.4544,95,Male,None,Low,Immediate
153.4544,39,Female,None,Medium,Lagging
153.7051,87,Female,WheelChair,Low,Lagging
153.9747,64,Male,WheelChair,Medium,Lagging
153.9747,53,Female,WakingStick,Medium,Lagging
154.1424,66,Male,WheelChair,High,Lagging
154.1424,62,Male,WakingStick,Medium,Lagging
154.458,64,Female,WheelChair,Low,Lagging
154.458,24,Female,WheelChair,High,Lagging
154.458,37,Female,None,Medium,Lagging
154.7018,59,Male,None,High,Lagging
154.7018,91,Female,WakingStick,High,Lagging
154.9711,62,Male,None,High,Lagging
154.9711,26,Female,None,High,Lagging
155.1339,68,Male,None,Medium,Lagging
155.1339,24,Male,None,High,Lagging
155.4773,25,Female,None,Medium,Lagging
155.4773,31,Male,WheelChair,Low,Lagging
155.6751,34,Female,None,High,Lagging
155.6751,44,Female,None,Low,Lagging
155.9659,84,Male,WheelChair,High,Lagging
156.2094,42,Male,WakingStick,Low,Lagging
156.4574,95,Male,None,Medium,Lagging
156.4574,64,Female,None,High,Lagging
156.4574,31,Female,WheelChair,Low,Lagging
156.9602,34,Female,None,Low,Lagging
156.9602,76,Female,None,Medium,Lagging
156.9602,69,Female,WakingStick,Medium,Lagging
156.9602,35,Male,None,High,Lagging
157.2155,84,Female,None,High,Lagging
157.4444,79,Male,None,Low,Lagging
157.4444,32,Male,None,High,Lagging
157.707,59,Female,None,Low,Lagging
157.707,53,Female,None,Low,Lagging
158.1942,94,Female,WheelChair,Low,Lagging
158.1942,61,Male,WheelChair,Low,Lagging
158.4632,22,Female,None,Medium,Lagging
158.6529,31,Female,None,Low,Lagging
158.9588,96,Female,None,Low,Lagging
158.9588,41,Male,None,Low,Lagging
158.9588,44,Female,WheelChair,Medium,Lagging
159.1374,28,Female,None,Low,Lagging
159.46,67,Male,None,Low,Lagging
159.46,36,Male,WheelChair,Low,Lagging
159.46,25,Female,WheelChair,Low,Lagging
159.7098,34,Male,WakingStick,Medium,Lagging
159.7098,41,Female,WheelChair,Low,Lagging
159.9546,47,Male,None,Low,Lagging
160.1932,35,Female,None,Low,Lagging
160.4733,31,Male,WheelChair,Medium,Lagging
160.4733,97,Male,None,Medium,Lagging
160.707,76,Female,None,High,Lagging
160.707,64,Female,WheelChair,High,Lagging
160.9689,76,Male,None,Low,Lagging
160.9689,27,Male,None,High,Lagging
161.2118,75,Female,WakingStick,Medium,Lagging
161.7036,79,Male,None,High,Lagging
161.7036,39,Male,WakingStick,Low,Lagging
161.9525,94,Female,WheelChair,High,Lagging
162.7026,95,Female,WakingStick,Low,Lagging
162.7026,75,Male,WheelChair,Low,Lagging
162.7026,81,Female,WakingStick,Medium,Lagging
162.7026,77,Male,None,High,Lagging
162.959,56,Male,WakingStick,High,Lagging
163.2049,90,Male,None,Medium,Lagging
163.4739,77,Female,None,Low,Lagging
163.4739,72,Female,None,Low,Lagging
163.6989,88,Male,None,Low,Lagging
163.965,82,Male,None,Low,Lagging
164.2636,22,Male,None,Low,Lagging
164.4198,66,Male,WheelChair,High,Lagging
164.4198,43,Male,WheelChair,High,Lagging
164.7128,56,Male,None,High,Lagging
164.953,50,Female,None,Medium,Lagging
165.1994,75,Male,WheelChair,High,Lagging
165.4629,52,Female,None,High,Lagging
165.4629,84,Male,WakingStick,Medium,Lagging
165.7144,82,Male,None,High,Lagging
165.7144,63,Male,None,Medium,Lagging
166.2232,58,Male,WheelChair,Medium,Lagging
166.4609,91,Male,WheelChair,High,Lagging
166.4609,58,Male,None,Medium,Lagging
166.7101,50,Female,WheelChair,Low,Lagging
166.949,54,Male,WakingStick,Low,Lagging
166.949,22,Male,WheelChair,Low,Lagging
167.2032,23,Female,None,Low,Lagging
167.2032,93,Female,WheelChair,Low,Lagging
167.4562,99,Male,WheelChair,Medium,Lagging
167.4562,79,Male,None,High,Lagging
167.7023,30,Female,WheelChair,High,Lagging
167.9517,39,Male,WheelChair,Medium,Lagging
167.9517,35,Female,WakingStick,High,Lagging
168.2153,41,Male,WheelChair,Medium,Lagging
168.6979,97,Female,None,High,Lagging
168.6979,43,Male,WheelChair,High,Lagging
168.6979,32,Female,WheelChair,Low,Lagging
168.9685,21,Male,None,High,Lagging
169.2123,48,Female,WheelChair,Low,Lagging
169.4479,68,Male,None,Low,Lagging
169.7168,98,Male,None,Low,Lagging
169.9629,21,Male,WheelChair,High,Lagging
170.2202,70,Female,None,Low,Lagging
170.7045,81,Female,WakingStick,High,Lagging
170.7045,61,Female,None,Medium,Lagging
171.1984,67,Male,WakingStick,Medium,Lagging
171.461,38,Female,WakingStick,Low,Lagging
171.722,25,Female,WheelChair,Medium,Lagging
171.722,24,Female,WheelChair,Low,Lagging
171.722,31,Male,WakingStick,Medium,Lagging
172.234,26,Male,None,Medium,Lagging
172.4493,57,Female,WheelChair,Low,Lagging
172.4493,77,Female,WheelChair,Low,Lagging
172.7159,38,Male,WheelChair,Low,Lagging
173.2155,98,Male,WakingStick,Low,Lagging
173.2155,84,Male,None,High,Lagging
173.4537,44,Male,WheelChair,Medium,Lagging
173.9641,91,Female,None,Medium,Lagging
173.9641,93,Female,WheelChair,Low,Lagging
173.9641,61,Male,None,Medium,Lagging
174.2029,23,Male,None,High,Lagging
174.2029,67,Female,None,High,Lagging
174.6455,67,Male,None,Low,Lagging
175.1943,41,Male,WheelChair,High,Lagging
175.5043,52,Male,WheelChair,Low,Lagging
175.6424,53,Male,WheelChair,Low,Lagging
176.2116,44,Female,WheelChair,Low,Lagging
176.7227,96,Female,None,Low,Lagging
176.7227,47,Male,None,Low,Lagging
176.7227,67,Female,WheelChair,Medium,Lagging
176.7227,96,Female,None,Medium,Lagging
176.9604,21,Male,WheelChair,High,Immediate
177.7025,65,Male,WheelChair,Low,Lagging
177.9666,95,Female,None,Low,Lagging
177.9666,95,Male,None,Low,Lagging
178.2003,46,Female,WheelChair,High,Lagging
178.4633,42,Female,WheelChair,Low,Lagging
178.7182,73,Female,None,Low,Lagging
178.962,66,Female,None,Medium,Lagging
179.4632,94,Female,None,Medium,Lagging
179.7041,95,Female,None,Low,Lagging
179.97,64,Female,None,Low,Lagging
180.2178,40,Male,WheelChair,Low,Lagging
180.7,93,Male,WakingStick,Medium,Lagging
180.7,78,Female,WheelChair,Low,Lagging
180.9577,78,Male,WheelChair,Low,Lagging
181.2055,21,Male,WakingStick,Medium,Lagging
181.4527,91,Male,WheelChair,Low,Lagging
181.7143,50,Male,WakingStick,High,Lagging
181.9615,86,Female,WakingStick,Low,Lagging
182.2181,28,Male,WakingStick,Medium,Lagging
182.4581,33,Female,None,Low,Lagging
182.7193,71,Female,WheelChair,Low,Lagging
182.957,34,Female,None,Low,Lagging
182.957,44,Female,None,Low,Lagging
183.4699,86,Male,None,Low,Lagging
183.9505,53,Male,None,Medium,Lagging
183.9505,93,Female,WheelChair,Low,Lagging
183.9505,68,Female,WheelChair,Low,Lagging
184.7045,80,Male,None,High,Lagging
184.7045,76,Male,WheelChair,Low,Lagging
184.7045,57,Male,WakingStick,Medium,Lagging
184.9658,85,Female,WheelChair,Low,Lagging
185.4651,22,Male,WheelChair,Low,Lagging
185.7219,72,Female,None,High,Lagging
185.7219,30,Female,WheelChair,Low,Lagging
186.4679,99,Female,WheelChair,High,Lagging
186.7003,31,Female,None,Low,Lagging
186.7003,99,Male,WheelChair,Low,Lagging
186.7003,41,Male,WakingStick,Low,Lagging
187.7047,53,Male,None,High,Lagging
187.7047,43,Female,None,High,Lagging
188.2206,82,Female,None,Low,Lagging
188.2206,86,Female,WheelChair,Low,Lagging
188.2206,42,Male,None,Low,Immediate
189.2185,79,Female,None,Low,Lagging
189.2185,68,Female,None,Medium,Lagging
189.2185,94,Female,None,Medium,Lagging
189.4636,44,Female,WakingStick,Medium,Lagging
189.7002,22,Male,None,Low,Lagging
190.219,70,Female,None,Medium,Lagging
190.7044,75,Male,WakingStick,Medium,Lagging
190.7044,70,Female,WheelChair,High,Lagging
190.7044,44,Female,None,High,Lagging
191.4679,23,Female,None,Medium,Lagging
191.6979,44,Female,None,Low,Lagging
192.4629,21,Male,None,Medium,Lagging
193.7035,91,Female,None,Low,Lagging
193.954,95,Male,WakingStick,Low,Lagging
193.954,96,Male,WheelChair,High,Lagging
194.7207,91,Female,WakingStick,Low,Lagging
194.7207,24,Female,None,Low,Lagging
194.7207,91,Female,WheelChair,High,Lagging
195.4647,22,Male,WheelChair,Medium,Lagging
195.9656,82,Male,WheelChair,Low,Lagging
196.7582,95,Male,WheelChair,Low,Lagging
197.2103,59,Female,WakingStick,Medium,Lagging
197.2103,74,Female,WheelChair,High,Lagging
197.466,47,Male,None,Low,Lagging
197.9654,76,Female,WakingStick,Low,Lagging
198.217,96,Male,WheelChair,Low,Lagging
198.4702,47,Male,WheelChair,Medium,Lagging
198.7078,25,Male,None,Low,Lagging
198.9691,74,Male,WheelChair,Low,Lagging
199.2004,74,Female,None,Low,Lagging
199.4778,37,Female,None,High,Lagging
199.7027,50,Male,None,Low,Lagging
199.7027,45,Female,WheelChair,Low,Lagging
200.6988,98,Male,None,Low,Lagging
200.9666,71,Female,WheelChair,Low,Lagging
201.4685,90,Female,None,Low,Lagging
202.2227,98,Male,None,Low,Lagging
203.4665,81,Male,None,Low,Lagging
203.9704,87,Male,WheelChair,High,Lagging
205.2282,34,Female,WheelChair,Low,Lagging
205.4596,71,Male,WheelChair,Medium,Lagging
206.1946,68,Female,WheelChair,High,Lagging
206.7034,54,Male,WakingStick,Low,Lagging
207.9689,84,Male,None,Low,Lagging
208.9682,63,Female,None,Low,Lagging
209.9721,67,Female,WakingStick,Low,Lagging
210.2191,53,Female,None,Low,Lagging
211.4474,82,Male,WheelChair,Low,Lagging
212.4613,58,Female,WakingStick,Low,Lagging
213.4595,98,Female,WakingStick,Low,Lagging
213.4595,54,Female,WakingStick,Low,Lagging
214.2037,26,Male,None,Low,Lagging
215.713,90,Male,None,High,Lagging
219.7144,73,Male,None,Low,Lagging
221.7142,75,Female,None,Low,Immediate
222.4494,96,Male,WheelChair,High,Immediate
224.4454,98,Female,WakingStick,Low,Lagging
227.197,67,Male,WakingStick,High,Lagging
227.9675,66,Male,WheelChair,High,Lagging
228.7218,67,Female,None,Medium,Lagging
229.4608,28,Female,WakingStick,Low,Lagging
236.449,64,Female,WakingStick,Low,Lagging
245.7074,50,Female,None,Medium,Lagging
249.2027,95,Female,WakingStick,Low,Lagging
249.2027,20,Male,WakingStick,Low,Lagging
253.7052,38,Male,None,Low,Lagging
257.2132,91,Male,None,Low,Lagging
262.4747,49,Female,WakingStick,Low,Lagging
264.2237,33,Male,None,Low,Lagging
266.2132,95,Male,WheelChair,Low,Lagging
274.4469,91,Male,WheelChair,Low,Immediate
275.4727,89,Male,WheelChair,Low,Lagging
276.4487,78,Male,WakingStick,Low,Lagging
280.2196,93,Female,WheelChair,Low,Lagging
305.4578,98,Female,None,Medium,Lagging
