Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment,Emergency Training,Initial Stress,Maximum Stress,Average Stress,Stress on Exit,Number of Peers
290.7328,43,Female,None,Low,Lagging,Low,0.7727975,3,2.630584,2.5,31
301.9404,69,Female,None,Low,Lagging,Low,0.8605852,3,2.68957,3,28
314.3268,89,Male,WheelChair,Medium,Lagging,Low,1.157407,3,2.715079,2.5,30
328.672,91,Female,None,Low,Lagging,Low,1.086957,3,2.528116,2.5,29
331.2395,21,Female,None,Low,Lagging,Low,0.7012623,3,2.643071,3,32
337.7213,93,Female,None,Medium,Lagging,Low,1.149425,3,2.683431,3,33
338.4297,50,Male,None,Low,Lagging,Low,0.7843137,3,2.440265,2.5,30
339.1212,31,Male,None,Low,Lagging,Low,0.7220216,3,2.669117,2.5,33
347.8828,81,Male,None,Low,Lagging,Low,0.9615385,3,2.571838,2.5,33
1454.77,67,Female,None,Medium,Lagging,Low,0.8474576,3,2.634537,2.75,31
1487.811,95,Female,None,Low,Immediate,Low,1.25,3,2.693717,2.5,30
1773.111,97,Male,WakingStick,Low,Lagging,Low,1.508296,3,2.644167,2.75,33
1875.983,68,Male,None,Medium,Lagging,Low,0.8547009,3,2.748804,2.5,31
