Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
383.8003,95,Female,None,Low,Lagging
383.8003,88,Female,None,High,Lagging
383.9906,25,Male,None,Low,Lagging
384.1594,63,Male,None,High,Lagging
384.4556,63,Female,None,Low,Lagging
384.4556,73,Male,None,High,Lagging
384.6449,82,Male,None,High,Lagging
384.6449,92,Male,None,Low,Lagging
385.0578,40,Male,None,Low,Lagging
385.242,73,Female,None,Medium,Lagging
385.242,24,Male,None,Low,Lagging
385.526,27,Male,None,Low,Lagging
385.8991,41,Male,None,Low,Lagging
385.8991,76,Female,None,Low,Lagging
386.1935,97,Male,None,Medium,Lagging
386.1935,45,Male,None,High,Lagging
386.1935,97,Female,None,Medium,Lagging
386.3911,94,Female,WheelChair,Medium,Lagging
386.3911,34,Male,None,Medium,Lagging
386.5553,59,Female,None,Medium,Lagging
386.5553,86,Male,None,Low,Lagging
386.8451,29,Male,None,Medium,Lagging
387.0329,23,Female,None,Low,Lagging
387.0329,96,Male,None,High,Lagging
387.2753,94,Female,None,High,Lagging
387.4418,48,Male,WheelChair,Low,Lagging
387.4418,64,Female,None,Low,Lagging
387.7197,44,Male,None,Medium,Lagging
387.7197,32,Female,None,High,Lagging
387.9149,71,Male,None,Medium,Lagging
388.0698,30,Female,None,High,Lagging
388.0698,73,Male,None,Low,Lagging
388.0698,21,Female,None,Medium,Lagging
388.3507,72,Female,None,Low,Lagging
388.3507,65,Male,None,High,Lagging
388.5335,90,Female,None,High,Lagging
388.5335,54,Male,None,Low,Lagging
388.9811,33,Female,None,Low,Lagging
389.2227,44,Female,None,Low,Lagging
389.2227,74,Female,None,Low,Lagging
389.6492,82,Female,None,Medium,Lagging
389.8331,54,Male,None,High,Lagging
389.8331,78,Female,None,Low,Lagging
390.0883,32,Male,None,Low,Lagging
390.0883,74,Female,None,Medium,Lagging
390.0883,96,Female,None,High,Lagging
390.5085,96,Female,None,High,Lagging
390.5085,51,Male,None,Low,Lagging
390.5085,63,Male,None,High,Lagging
390.9438,84,Female,None,Low,Lagging
391.1191,78,Female,None,Medium,Lagging
391.3936,45,Female,None,Medium,Lagging
391.3936,49,Male,None,Medium,Lagging
391.601,60,Male,None,Low,Lagging
391.7744,32,Male,None,Low,Lagging
392.0284,46,Male,None,Low,Lagging
392.0284,53,Female,None,High,Lagging
392.0284,66,Male,None,Low,Lagging
392.4624,59,Female,None,Low,Lagging
392.4624,37,Male,None,Low,Lagging
392.6145,39,Male,None,High,Lagging
393.0658,87,Male,None,High,Lagging
393.0658,36,Male,None,Medium,Lagging
393.0658,70,Female,None,Low,Lagging
393.3335,59,Female,None,Medium,Lagging
393.5067,88,Male,None,High,Lagging
393.759,59,Male,None,High,Lagging
393.759,77,Female,None,High,Lagging
393.9996,69,Female,None,Medium,Lagging
394.4224,31,Male,None,High,Lagging
394.4224,56,Female,None,Low,Lagging
394.4224,39,Male,None,High,Lagging
394.5885,37,Male,None,Low,Lagging
395.0458,40,Female,None,Medium,Lagging
395.0458,99,Female,None,Medium,Lagging
395.283,72,Male,None,High,Lagging
395.283,36,Male,None,Medium,Lagging
395.4405,67,Female,None,High,Lagging
395.725,36,Female,None,High,Lagging
395.725,84,Male,None,Low,Lagging
395.725,26,Male,None,Medium,Lagging
396.1468,32,Male,None,Low,Lagging
396.1468,76,Female,None,Low,Lagging
396.3568,93,Male,None,Low,Lagging
396.573,25,Male,None,High,Lagging
396.9535,26,Male,None,Low,Lagging
396.9535,31,Male,None,Low,Lagging
397.2279,21,Female,None,Medium,Lagging
397.2279,40,Female,None,Medium,Lagging
398.1154,42,Female,None,High,Lagging
398.2818,68,Female,None,Medium,Lagging
398.2818,57,Female,None,High,Lagging
398.5325,68,Female,None,High,Lagging
398.6961,34,Female,None,Medium,Lagging
398.6961,54,Female,None,Low,Lagging
398.9734,56,Female,None,Low,Lagging
398.9734,38,Male,None,Low,Lagging
399.1445,24,Male,None,Medium,Lagging
399.4023,63,Male,None,Low,Lagging
399.5587,51,Female,None,High,Lagging
400.0121,79,Female,None,High,Lagging
400.2734,91,Female,None,Medium,Lagging
400.2734,89,Male,None,High,Lagging
400.437,95,Male,None,Low,Lagging
400.437,73,Female,None,Medium,Lagging
400.6915,26,Male,None,Low,Lagging
400.8524,47,Male,None,Low,Lagging
400.8524,34,Female,None,Medium,Lagging
401.5678,25,Male,None,Medium,Lagging
401.5678,74,Female,None,Low,Lagging
401.7252,76,Male,None,Low,Lagging
402.1622,81,Female,None,Medium,Lagging
402.4292,45,Male,None,High,Lagging
402.4292,26,Female,WheelChair,Low,Lagging
402.4292,38,Female,WheelChair,Low,Lagging
402.5968,88,Male,None,Low,Lagging
402.8644,99,Female,None,Low,Immediate
403.0225,34,Female,None,Low,Lagging
403.3035,26,Male,None,Medium,Lagging
403.6796,81,Female,None,Low,Lagging
403.6796,20,Female,None,Low,Lagging
403.9451,98,Male,None,Low,Lagging
404.1691,65,Female,None,Low,Lagging
404.1691,33,Female,None,Medium,Lagging
404.1691,59,Male,None,Low,Lagging
404.6037,57,Male,None,Low,Lagging
404.6037,30,Male,None,Medium,Lagging
405.0221,46,Female,None,Low,Lagging
405.0221,86,Male,None,Low,Lagging
405.2421,49,Female,None,Low,Lagging
405.6359,24,Female,None,High,Lagging
405.9058,77,Male,None,Low,Lagging
406.3392,63,Male,None,Low,Lagging
406.3392,67,Male,None,Medium,Lagging
406.7586,39,Female,None,Medium,Lagging
406.9958,32,Female,None,Low,Lagging
406.9958,61,Male,None,Medium,Lagging
406.9958,20,Male,None,Medium,Lagging
407.1397,96,Female,None,Medium,Lagging
407.4111,58,Female,None,Low,Lagging
407.5679,46,Male,None,Low,Lagging
407.8509,70,Female,None,Medium,Lagging
407.8509,29,Female,None,Low,Lagging
408.2985,39,Female,None,High,Lagging
408.2985,91,Male,None,Low,Lagging
408.4638,73,Female,None,High,Lagging
408.7139,45,Female,None,High,Lagging
408.8684,93,Female,None,Medium,Lagging
408.8684,92,Male,None,Low,Lagging
409.5657,68,Female,None,High,Lagging
409.5657,81,Male,None,Medium,Lagging
409.8073,68,Male,None,Low,Lagging
410.2392,96,Male,None,Low,Lagging
410.3905,92,Female,None,Low,Lagging
410.6838,76,Female,None,Low,Lagging
410.6838,37,Female,None,Medium,Lagging
410.6838,68,Female,None,Low,Lagging
411.3225,20,Male,None,Low,Lagging
411.5175,64,Female,None,Medium,Lagging
411.5175,45,Male,None,Low,Lagging
411.7575,35,Female,None,Medium,Lagging
411.7575,46,Male,None,Medium,Lagging
412.1707,82,Female,None,Medium,Lagging
412.4024,73,Female,WheelChair,Low,Lagging
412.6154,65,Female,None,Low,Lagging
412.8205,70,Female,WheelChair,Medium,Lagging
412.8205,46,Female,None,Medium,Lagging
413.0638,29,Female,None,Low,Lagging
413.4816,70,Female,None,Low,Lagging
413.6343,66,Female,None,High,Lagging
413.9163,22,Female,None,Low,Lagging
413.9163,53,Female,None,Medium,Lagging
414.7775,66,Male,None,Low,Lagging
414.7775,87,Female,None,Low,Lagging
414.7775,47,Female,WakingStick,Medium,Lagging
414.9431,78,Male,None,Low,Lagging
415.2267,96,Male,None,Low,Lagging
415.8282,93,Male,None,High,Lagging
415.8282,78,Female,None,Medium,Lagging
416.0907,38,Female,None,High,Lagging
416.0907,48,Female,None,Low,Lagging
416.2456,63,Female,None,Low,Lagging
416.5258,68,Male,None,High,Lagging
416.6881,80,Female,None,Medium,Lagging
416.9513,26,Female,WheelChair,Medium,Lagging
417.1719,27,Male,None,Medium,Lagging
417.1719,27,Female,None,High,Lagging
417.3725,66,Male,None,Medium,Lagging
417.8147,92,Female,WakingStick,High,Lagging
418.0339,71,Female,None,Medium,Lagging
418.2576,41,Female,None,Low,Lagging
418.2576,62,Female,None,Medium,Lagging
418.6937,71,Female,None,Low,Lagging
418.9337,76,Male,None,Medium,Lagging
419.3803,89,Female,WheelChair,Low,Lagging
419.3803,72,Female,None,High,Lagging
419.3803,94,Female,None,Low,Lagging
419.7643,62,Male,None,Low,Lagging
419.9753,78,Female,None,Medium,Lagging
419.9753,72,Female,WakingStick,Low,Lagging
420.4142,51,Female,None,Low,Lagging
420.6476,92,Male,None,Low,Lagging
420.8441,38,Male,None,High,Lagging
420.8441,55,Male,None,Low,Lagging
420.8441,67,Male,None,High,Lagging
421.0825,69,Female,None,High,Lagging
421.2894,98,Male,None,Medium,Lagging
421.2894,24,Male,None,Low,Lagging
421.7252,88,Female,None,Low,Lagging
421.933,49,Female,None,Medium,Lagging
421.933,81,Male,None,High,Lagging
421.933,63,Male,None,Medium,Lagging
422.5761,88,Male,None,Low,Lagging
422.8081,82,Male,None,High,Lagging
422.8081,40,Male,None,High,Lagging
423.0236,64,Male,None,Low,Lagging
423.2275,63,Male,None,Low,Lagging
423.4783,48,Male,None,Low,Lagging
423.885,96,Female,None,High,Lagging
423.885,24,Male,None,Medium,Lagging
424.3209,86,Male,None,Low,Lagging
424.5465,82,Male,None,Medium,Lagging
424.5465,66,Male,None,Low,Lagging
424.5465,65,Female,None,High,Lagging
425.1769,24,Female,None,Medium,Lagging
425.1769,38,Female,None,Low,Lagging
425.4086,24,Male,None,Medium,Lagging
425.5499,72,Male,None,High,Lagging
425.8445,67,Male,None,Low,Lagging
426.0526,85,Male,None,Low,Lagging
426.0526,46,Female,None,High,Lagging
426.2653,25,Male,None,High,Lagging
426.7093,99,Male,None,Low,Lagging
426.7093,28,Female,None,Low,Lagging
426.7093,44,Female,None,High,Lagging
427.1283,71,Female,None,Low,Lagging
427.3432,86,Male,WakingStick,Low,Lagging
427.3432,36,Male,None,Low,Lagging
427.5633,84,Male,None,Medium,Lagging
427.7776,57,Female,WheelChair,Medium,Lagging
428.2104,88,Male,None,Low,Lagging
428.4416,89,Female,None,Low,Lagging
428.4416,99,Female,None,High,Lagging
428.649,32,Male,None,Low,Lagging
428.8741,70,Male,None,Medium,Lagging
429.0953,85,Female,None,Medium,Lagging
429.3113,55,Female,None,Low,Lagging
429.5704,42,Male,None,Medium,Lagging
429.5704,57,Female,None,High,Lagging
430.1065,24,Female,None,Low,Lagging
430.3858,40,Male,None,Low,Lagging
430.6036,94,Female,None,Low,Lagging
430.8223,56,Female,None,Low,Lagging
431.2617,91,Female,None,Medium,Lagging
431.2617,86,Female,None,Medium,Lagging
431.4799,34,Male,None,Low,Lagging
431.4799,31,Male,None,Medium,Lagging
431.6809,97,Male,None,Medium,Lagging
431.9028,41,Female,None,Medium,Lagging
432.1127,85,Female,None,Low,Lagging
432.3369,65,Male,None,Low,Lagging
432.5477,97,Female,None,High,Lagging
432.9934,77,Female,None,Low,Lagging
433.2077,91,Male,None,Low,Lagging
433.4159,92,Male,None,High,Lagging
433.4159,81,Male,WakingStick,Medium,Lagging
433.6418,76,Male,None,Low,Lagging
434.078,53,Female,None,Low,Lagging
434.2914,33,Male,WakingStick,Low,Lagging
434.2914,81,Male,WheelChair,Low,Lagging
434.4977,99,Male,None,Medium,Lagging
434.9454,20,Male,None,Low,Lagging
435.1628,94,Male,None,Medium,Lagging
435.1628,88,Male,None,Medium,Lagging
435.5907,35,Male,None,Low,Lagging
436.0172,84,Male,None,High,Lagging
436.4629,74,Male,None,Low,Lagging
436.6738,98,Female,None,Low,Lagging
436.6738,69,Female,None,Medium,Lagging
436.8973,93,Female,None,Medium,Lagging
437.3239,91,Female,None,Low,Lagging
437.5478,58,Male,WheelChair,Low,Lagging
437.7519,90,Male,WheelChair,Medium,Lagging
438.1916,65,Male,None,Low,Lagging
438.8355,99,Male,None,Low,Lagging
439.0577,89,Female,None,Low,Lagging
439.6953,49,Female,None,Medium,Lagging
440.1361,82,Female,None,Medium,Lagging
440.1361,91,Female,None,High,Lagging
440.1361,69,Male,None,Medium,Lagging
440.5602,67,Female,None,Low,Lagging
441.0004,89,Male,None,Medium,Lagging
441.2116,48,Male,None,Low,Lagging
442.0952,92,Male,None,Low,Lagging
443.1777,96,Female,None,Low,Lagging
443.5999,88,Male,None,Low,Lagging
443.5999,97,Male,None,High,Lagging
444.0362,69,Male,None,High,Lagging
444.2621,68,Male,None,Low,Lagging
444.4801,96,Female,None,Low,Lagging
444.6861,91,Female,None,High,Lagging
445.3326,89,Male,None,Low,Lagging
445.5697,79,Female,None,High,Lagging
446.4211,83,Female,None,Medium,Lagging
446.4211,99,Female,None,Low,Lagging
446.6424,77,Female,None,Low,Lagging
447.5068,54,Female,None,Low,Lagging
447.7266,78,Female,None,Low,Lagging
448.3802,56,Male,None,Low,Lagging
448.806,65,Female,None,Low,Lagging
450.1195,99,Male,None,Low,Lagging
450.5348,89,Male,None,Medium,Lagging
450.9613,61,Male,None,Low,Lagging
451.1945,42,Female,None,Low,Lagging
451.3987,98,Female,None,Low,Lagging
451.848,61,Male,None,Low,Lagging
452.7152,72,Male,None,Low,Lagging
453.797,70,Female,None,Low,Lagging
455.3069,97,Female,None,Medium,Lagging
456.6027,94,Male,None,Low,Lagging
458.1566,32,Male,None,Low,Lagging
463.0965,65,Male,None,Low,Lagging
469.8113,96,Female,None,Low,Lagging
470.2634,23,Female,None,Medium,Lagging
471.7771,28,Male,None,Low,Lagging
477.2377,91,Male,None,Low,Lagging
478.2662,35,Male,None,Low,Lagging
480.8753,94,Female,None,Low,Lagging
481.7425,83,Male,None,Low,Lagging
483.2451,47,Female,None,Medium,Lagging
484.1133,95,Female,None,Low,Lagging
484.1133,98,Female,None,Low,Lagging
484.9836,62,Female,None,Low,Lagging
485.6354,35,Male,None,High,Lagging
500.3812,88,Male,None,High,Lagging
508.1816,97,Female,None,Low,Lagging
510.9265,97,Male,None,Low,Lagging
516.2489,95,Female,None,Low,Lagging
519.2715,97,Male,None,Medium,Lagging
523.1857,72,Female,None,Low,Lagging
529.2522,79,Female,None,Low,Lagging
577.7989,97,Female,None,High,Lagging
586.2524,77,Female,None,Low,Lagging
607.9119,94,Male,None,Medium,Immediate
