Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
138.0793,31,Female,None,High,Immediate
138.2593,46,Female,None,Low,Lagging
138.4315,41,Male,None,Medium,Immediate
138.789,55,Female,None,High,Lagging
138.789,56,Female,None,High,Lagging
138.789,48,Male,None,Low,Lagging
139.1334,84,Female,None,High,Lagging
139.3077,85,Male,None,Low,Immediate
139.3077,24,Male,None,Low,Lagging
139.4754,23,Female,None,High,Lagging
139.6554,79,Male,None,Medium,Lagging
139.6554,42,Male,None,Low,Immediate
140.017,46,Female,None,Medium,Lagging
140.017,32,Male,None,High,Lagging
140.1922,90,Female,None,Medium,Lagging
140.3773,84,Male,None,Medium,Lagging
140.3773,70,Female,None,Medium,Lagging
140.5575,99,Female,None,Medium,Immediate
140.7395,31,Male,None,Low,Lagging
140.9158,42,Male,None,Low,Lagging
141.0995,48,Male,None,High,Lagging
141.0995,36,Female,None,Low,Lagging
141.2747,72,Male,None,Medium,Lagging
141.6393,56,Female,None,Medium,Lagging
141.6393,56,Male,None,Medium,Lagging
141.6393,57,Male,None,High,Lagging
141.9973,43,Male,WheelChair,Medium,Lagging
141.9973,39,Female,None,Low,Immediate
142.1773,58,Male,None,High,Lagging
142.3465,95,Male,None,High,Lagging
142.5202,99,Female,WakingStick,Medium,Lagging
142.6998,29,Female,None,High,Lagging
142.6998,88,Male,None,Low,Lagging
142.6998,45,Male,None,Low,Lagging
142.8765,99,Female,None,Low,Lagging
142.8765,28,Female,None,Medium,Immediate
143.0558,53,Male,None,Medium,Immediate
143.2459,74,Male,None,Medium,Lagging
143.2459,58,Female,None,Low,Lagging
143.4273,75,Male,None,Low,Lagging
143.6052,83,Male,None,High,Lagging
143.6052,57,Male,None,Low,Lagging
143.7818,85,Male,None,High,Lagging
143.7818,94,Female,None,High,Lagging
143.9605,83,Female,None,Low,Lagging
144.1378,87,Female,None,High,Lagging
144.1378,23,Female,None,High,Lagging
144.1378,86,Female,None,High,Lagging
144.3139,44,Male,None,Low,Immediate
144.4995,80,Male,None,High,Lagging
144.4995,51,Male,None,High,Lagging
144.4995,68,Female,None,Low,Lagging
144.8504,66,Female,None,Medium,Immediate
144.8504,37,Female,None,High,Lagging
145.1835,78,Female,WheelChair,High,Lagging
145.3619,68,Male,None,High,Lagging
145.3619,84,Male,None,Medium,Lagging
145.3619,91,Female,None,Low,Lagging
145.5325,25,Male,None,Low,Immediate
145.5325,39,Male,None,Low,Lagging
146.0526,51,Male,None,Low,Lagging
146.0526,59,Female,None,Medium,Lagging
146.0526,72,Female,None,High,Lagging
146.2156,82,Female,None,Low,Lagging
146.6538,81,Male,None,Low,Lagging
146.8348,41,Male,None,Medium,Lagging
146.8348,27,Female,None,High,Lagging
147.0146,83,Male,None,High,Lagging
147.1914,66,Male,None,Medium,Lagging
147.1914,94,Male,None,Medium,Lagging
147.534,74,Female,None,Low,Lagging
147.7021,27,Male,None,High,Lagging
147.7021,26,Male,None,Low,Lagging
147.7021,72,Female,None,Medium,Lagging
147.8573,43,Male,None,Medium,Lagging
148.192,30,Female,None,High,Lagging
148.3591,27,Male,None,Low,Lagging
148.3591,74,Female,WheelChair,Medium,Immediate
148.6805,66,Female,None,Medium,Lagging
148.8452,20,Male,None,Low,Lagging
148.8452,59,Male,None,High,Lagging
149.0009,64,Female,None,Low,Immediate
149.1655,72,Male,None,Low,Lagging
149.1655,88,Male,None,Medium,Lagging
149.3309,54,Male,None,Medium,Lagging
149.6785,71,Female,None,High,Lagging
149.852,36,Male,None,Low,Lagging
149.852,99,Female,None,High,Lagging
150.193,61,Female,None,Medium,Lagging
150.3591,41,Male,None,Low,Lagging
150.5154,99,Male,None,Low,Immediate
150.682,54,Female,None,Low,Lagging
150.8456,53,Female,None,High,Lagging
150.8456,51,Female,None,High,Immediate
151.1801,89,Female,None,Low,Lagging
151.3507,26,Female,None,Low,Lagging
151.3507,55,Male,None,Low,Lagging
151.3507,40,Female,None,Low,Lagging
151.5144,70,Female,None,High,Lagging
151.6885,53,Male,None,Medium,Lagging
151.8504,39,Female,None,Low,Lagging
151.8504,32,Male,None,Medium,Lagging
152.0158,77,Male,None,Medium,Lagging
152.233,46,Female,None,Low,Immediate
152.233,70,Female,None,High,Lagging
152.4265,37,Female,None,Medium,Lagging
152.4265,83,Female,None,High,Lagging
152.6077,82,Female,None,High,Lagging
152.6077,47,Male,None,High,Lagging
152.7812,21,Female,None,Medium,Lagging
153.1281,24,Male,None,High,Lagging
153.1281,56,Female,None,Low,Lagging
153.1281,88,Female,None,Medium,Lagging
153.5293,64,Female,None,Low,Lagging
153.5293,64,Female,None,Medium,Lagging
153.7203,54,Female,None,Low,Lagging
154.0654,76,Female,None,Low,Immediate
154.2646,71,Female,None,Medium,Lagging
154.2646,73,Female,None,Medium,Lagging
154.4406,66,Male,None,High,Lagging
154.6183,33,Female,None,High,Lagging
154.7932,80,Male,None,Medium,Lagging
154.9631,72,Male,None,Medium,Lagging
155.6223,69,Female,None,High,Lagging
155.6223,63,Female,None,Low,Lagging
155.6223,96,Female,None,Low,Lagging
156.0792,88,Female,None,Medium,Lagging
156.0792,95,Female,None,Medium,Lagging
156.0792,57,Female,None,Low,Lagging
156.401,97,Male,None,Medium,Lagging
156.6219,62,Male,None,Low,Lagging
156.6219,27,Female,None,Low,Lagging
156.8059,85,Female,None,High,Lagging
156.8059,36,Female,None,Low,Immediate
156.9836,26,Male,None,Low,Lagging
156.9836,89,Male,None,Medium,Lagging
157.1574,42,Male,None,Medium,Lagging
157.3294,53,Male,None,Medium,Lagging
157.3294,61,Female,None,Medium,Lagging
157.6709,75,Male,None,Low,Lagging
157.8351,90,Male,None,High,Lagging
157.8351,37,Male,WheelChair,High,Lagging
158.0103,70,Male,None,Low,Immediate
158.1758,59,Female,None,High,Lagging
158.3491,99,Male,None,High,Lagging
158.5167,65,Male,None,High,Lagging
158.5167,27,Female,None,Medium,Lagging
158.5167,56,Male,None,Low,Lagging
158.7496,24,Male,None,Medium,Lagging
158.7496,69,Male,None,High,Lagging
159.1272,38,Female,None,Low,Lagging
159.1272,58,Male,WheelChair,High,Lagging
159.4669,63,Female,None,Medium,Lagging
159.4669,67,Male,None,High,Lagging
159.6226,71,Male,None,Medium,Lagging
159.6226,73,Female,None,Medium,Lagging
159.9315,91,Female,None,Low,Lagging
160.141,33,Female,None,Low,Lagging
160.141,54,Female,None,High,Lagging
160.3251,65,Male,None,Low,Lagging
160.3251,91,Male,None,High,Lagging
160.3251,90,Male,None,High,Lagging
160.4967,74,Male,WheelChair,High,Lagging
160.4967,29,Male,None,High,Lagging
160.6684,79,Male,None,Medium,Lagging
160.8314,73,Male,None,High,Lagging
160.9928,26,Male,None,Low,Lagging
160.9928,85,Male,None,Low,Lagging
161.161,59,Female,None,Low,Immediate
161.3204,25,Male,None,Low,Lagging
161.4816,23,Male,None,Low,Lagging
161.4816,31,Female,None,Medium,Lagging
161.6459,35,Female,WakingStick,Low,Lagging
161.6459,92,Male,None,High,Lagging
161.8111,26,Female,None,Medium,Lagging
161.973,46,Male,None,Low,Lagging
162.1413,96,Female,None,High,Lagging
162.1413,33,Male,None,Medium,Lagging
162.3089,53,Male,None,Medium,Lagging
162.4699,34,Male,None,Low,Immediate
162.4699,45,Female,None,Medium,Lagging
162.6319,81,Female,None,Medium,Lagging
162.6319,20,Male,None,High,Lagging
162.9643,22,Male,None,Low,Lagging
163.1255,87,Male,None,Medium,Lagging
163.1255,87,Male,WheelChair,Low,Lagging
163.278,78,Male,None,High,Lagging
163.278,58,Male,None,Medium,Lagging
163.4438,55,Female,None,High,Lagging
163.6174,21,Female,None,High,Lagging
163.7997,68,Female,None,Medium,Lagging
163.7997,53,Female,None,Medium,Lagging
163.9753,44,Male,None,Low,Lagging
163.9753,93,Female,None,Medium,Lagging
164.1612,24,Female,None,Low,Lagging
164.1612,64,Male,None,Low,Lagging
164.335,66,Female,None,Low,Lagging
164.5084,33,Female,None,High,Lagging
164.5084,64,Male,None,High,Lagging
164.5084,43,Male,None,High,Immediate
164.6796,37,Female,None,Low,Lagging
164.8515,52,Female,None,Low,Lagging
164.8515,70,Male,None,Low,Lagging
165.0834,36,Female,None,High,Lagging
165.0834,20,Male,None,Low,Lagging
165.2736,31,Female,WheelChair,Medium,Lagging
165.2736,99,Male,None,Medium,Lagging
165.2736,41,Female,None,Medium,Lagging
165.4503,20,Male,None,Low,Lagging
165.4503,33,Female,WheelChair,Medium,Lagging
165.4503,85,Male,None,Low,Lagging
165.7734,54,Female,WheelChair,Low,Lagging
165.7734,85,Male,None,High,Lagging
166.0966,28,Male,None,Low,Immediate
166.0966,56,Male,None,High,Lagging
166.2539,62,Male,None,High,Lagging
166.4122,39,Female,None,Medium,Lagging
166.4122,78,Male,None,Medium,Lagging
166.7905,88,Male,None,Medium,Lagging
166.9692,71,Female,None,Low,Lagging
167.1293,55,Female,None,Medium,Lagging
167.1293,92,Female,None,High,Lagging
167.1293,79,Female,None,High,Lagging
167.2881,67,Female,None,Low,Lagging
167.4452,41,Male,None,Low,Lagging
167.6015,54,Male,None,Medium,Lagging
167.6015,37,Male,None,Medium,Lagging
167.7597,63,Male,None,High,Lagging
167.9207,73,Female,None,High,Lagging
167.9207,50,Female,None,High,Lagging
168.0816,88,Male,None,High,Lagging
168.0816,36,Female,None,Low,Lagging
168.2367,23,Female,None,Low,Lagging
168.3966,69,Male,WakingStick,Medium,Lagging
168.3966,89,Male,None,Low,Lagging
168.8482,23,Female,None,Low,Lagging
168.8482,51,Female,None,High,Lagging
168.8482,24,Female,None,Low,Lagging
168.8482,49,Female,None,Medium,Lagging
169.0219,97,Female,None,Medium,Lagging
169.0219,30,Male,None,Medium,Lagging
169.1773,93,Female,WheelChair,Medium,Lagging
169.4902,53,Male,None,High,Lagging
169.6349,91,Female,None,High,Lagging
169.7801,86,Female,None,Low,Lagging
169.7801,61,Female,None,Low,Lagging
170.0189,67,Female,None,High,Lagging
170.0189,61,Female,None,Medium,Lagging
170.2107,46,Female,None,Low,Immediate
170.3799,44,Male,None,Medium,Lagging
170.3799,57,Female,None,Low,Lagging
170.3799,59,Male,None,Low,Lagging
170.5493,87,Male,None,Medium,Lagging
170.5493,52,Female,None,High,Lagging
170.7126,27,Male,None,Medium,Lagging
170.8839,73,Male,WheelChair,Medium,Lagging
171.0415,44,Female,None,High,Lagging
171.3554,35,Male,None,Medium,Lagging
171.3554,65,Female,None,Low,Lagging
171.6518,55,Male,None,Low,Lagging
171.6518,91,Male,None,Low,Lagging
172.0737,83,Female,None,Medium,Lagging
172.2501,45,Male,None,High,Lagging
172.4141,81,Female,None,Low,Lagging
172.5839,41,Female,None,High,Lagging
172.7439,90,Male,None,High,Lagging
172.7439,60,Female,None,Low,Lagging
172.7439,84,Female,None,High,Lagging
173.0665,21,Male,None,Low,Lagging
173.0665,32,Male,WheelChair,High,Lagging
173.2191,49,Female,None,High,Lagging
173.3718,50,Female,None,High,Lagging
173.3718,92,Male,None,Medium,Lagging
173.5358,27,Male,None,Medium,Lagging
173.5358,82,Female,None,Medium,Lagging
173.6979,90,Male,None,Low,Lagging
173.6979,55,Female,None,High,Lagging
174.016,39,Female,None,Low,Lagging
174.016,57,Male,None,Low,Lagging
174.016,50,Female,None,Low,Lagging
174.2546,87,Male,None,Medium,Lagging
174.2546,96,Male,None,High,Lagging
174.6194,28,Male,None,Low,Lagging
174.7832,25,Female,None,High,Lagging
174.7832,50,Male,None,Low,Lagging
174.7832,80,Female,None,Low,Lagging
174.7832,92,Female,None,Low,Lagging
174.9293,96,Female,None,High,Lagging
175.2361,37,Female,None,High,Lagging
175.3855,79,Male,None,Low,Lagging
175.3855,44,Male,None,Low,Lagging
175.6268,94,Male,None,Low,Lagging
175.8142,87,Female,None,Medium,Lagging
175.8142,79,Male,None,High,Lagging
175.9873,53,Male,None,Low,Immediate
175.9873,60,Female,None,Medium,Lagging
176.1425,37,Female,None,Medium,Immediate
176.308,86,Male,None,Low,Lagging
176.4711,69,Female,None,Medium,Lagging
176.6282,74,Female,None,Medium,Lagging
176.7855,89,Female,None,Medium,Lagging
176.7855,99,Male,None,High,Lagging
176.9424,43,Male,None,High,Lagging
177.2695,26,Female,None,Low,Lagging
177.4304,62,Male,None,Medium,Lagging
177.4304,86,Female,None,High,Lagging
177.4304,51,Male,None,Low,Lagging
177.5755,71,Female,None,High,Lagging
177.9836,85,Male,None,High,Lagging
177.9836,98,Female,None,High,Lagging
178.1742,50,Male,None,High,Lagging
178.1742,28,Female,None,Medium,Lagging
178.3483,51,Female,None,Medium,Lagging
178.5046,33,Female,None,Low,Lagging
178.6576,84,Female,None,High,Lagging
178.8095,82,Male,None,High,Lagging
178.8095,35,Female,WheelChair,Low,Lagging
178.9583,72,Female,None,High,Lagging
179.1119,33,Female,None,Medium,Lagging
179.3351,27,Male,None,Low,Lagging
179.3351,47,Female,None,Low,Lagging
179.3351,64,Female,None,Medium,Lagging
179.3351,43,Female,None,High,Lagging
179.6871,60,Female,None,High,Lagging
179.8371,60,Female,None,Low,Lagging
179.8371,60,Male,WheelChair,Medium,Lagging
179.8371,91,Male,None,Medium,Lagging
180.1347,36,Female,None,Medium,Lagging
180.2885,55,Male,None,High,Lagging
180.2885,96,Male,None,High,Lagging
180.5212,65,Female,None,Medium,Lagging
180.7064,49,Female,None,Medium,Lagging
180.7064,90,Male,None,Medium,Lagging
180.7064,30,Male,None,Low,Lagging
180.8724,82,Female,None,Low,Lagging
181.0417,83,Female,None,High,Lagging
181.1969,38,Male,None,High,Lagging
181.3564,66,Male,None,High,Lagging
181.5154,79,Female,None,Low,Lagging
181.5154,50,Male,None,Medium,Lagging
181.6701,53,Female,None,Low,Lagging
181.8173,24,Female,None,High,Lagging
181.9757,64,Female,None,High,Lagging
181.9757,73,Male,None,High,Lagging
182.1385,72,Male,None,High,Lagging
182.3731,94,Female,None,High,Lagging
182.5648,23,Female,None,High,Lagging
182.7282,73,Female,None,Low,Lagging
182.7282,74,Female,None,Medium,Lagging
182.884,90,Male,None,Medium,Lagging
183.0405,31,Male,None,High,Lagging
183.1951,54,Female,None,High,Lagging
183.3479,49,Female,None,Low,Lagging
183.3479,78,Female,None,Medium,Immediate
183.5719,51,Female,None,Low,Lagging
183.5719,99,Male,None,Medium,Lagging
183.5719,55,Female,None,Low,Lagging
183.7581,55,Female,None,High,Lagging
183.7581,93,Female,None,Low,Lagging
183.9215,36,Male,None,Medium,Lagging
183.9215,58,Female,None,Low,Lagging
184.3785,65,Male,None,Low,Lagging
184.3785,52,Male,None,Low,Immediate
184.5804,25,Female,None,Low,Lagging
184.5804,50,Male,WheelChair,Medium,Lagging
184.9037,71,Female,None,Low,Lagging
184.9037,26,Male,None,Medium,Lagging
184.9037,65,Male,None,High,Lagging
185.2476,33,Male,None,Low,Lagging
185.2476,80,Female,None,Low,Lagging
185.4073,24,Male,None,Low,Lagging
185.4073,35,Female,None,Low,Lagging
185.4073,91,Male,None,High,Lagging
185.5546,64,Male,None,High,Lagging
186.0963,64,Female,None,High,Lagging
186.0963,84,Male,None,High,Lagging
186.0963,43,Male,None,Medium,Lagging
186.2785,38,Female,None,High,Lagging
186.5966,82,Female,None,Medium,Lagging
186.5966,27,Male,None,Low,Lagging
186.5966,32,Male,WakingStick,High,Lagging
186.7477,58,Female,None,High,Lagging
186.8837,98,Male,None,Low,Lagging
186.8837,21,Male,None,High,Lagging
187.098,24,Female,None,Medium,Lagging
187.2733,75,Female,None,Medium,Lagging
187.2733,62,Male,None,Medium,Lagging
187.4359,46,Female,None,Low,Lagging
187.4359,80,Male,None,Low,Lagging
187.5881,88,Male,None,High,Lagging
187.7668,89,Male,None,Low,Lagging
187.7668,80,Female,None,Medium,Lagging
187.9329,69,Male,None,Medium,Lagging
187.9329,82,Female,WheelChair,Medium,Lagging
188.1,25,Female,None,High,Lagging
188.258,73,Female,None,Medium,Lagging
188.4152,69,Female,None,Medium,Lagging
188.4152,27,Female,None,High,Lagging
188.4152,99,Male,WakingStick,Low,Lagging
188.7166,30,Male,None,Low,Lagging
188.7166,84,Male,None,Medium,Lagging
188.9727,72,Male,None,High,Lagging
188.9727,80,Male,None,Medium,Lagging
188.9727,88,Male,None,Medium,Lagging
189.1673,58,Male,None,High,Lagging
189.1673,50,Female,None,Medium,Lagging
189.3421,31,Female,None,Low,Lagging
189.3421,59,Female,None,Medium,Lagging
189.6856,33,Female,None,Medium,Lagging
189.6856,57,Male,None,High,Lagging
189.8456,24,Female,WheelChair,High,Lagging
189.8456,94,Female,None,Low,Lagging
189.8456,37,Female,None,High,Lagging
190.2848,72,Female,None,High,Lagging
190.2848,31,Female,None,Medium,Lagging
190.2848,73,Female,None,Medium,Lagging
190.4952,68,Male,None,Medium,Lagging
190.4952,87,Male,None,Medium,Lagging
190.6654,77,Female,None,Medium,Lagging
190.9666,64,Female,None,High,Lagging
190.9666,31,Male,None,Low,Lagging
190.9666,60,Male,None,Low,Lagging
191.1059,69,Female,None,High,Lagging
191.3376,71,Female,None,Low,Lagging
191.5152,52,Male,None,Medium,Lagging
191.5152,21,Female,None,High,Lagging
191.6749,48,Male,None,Low,Immediate
191.8266,78,Male,None,Medium,Lagging
191.8266,58,Male,None,Low,Immediate
191.8266,24,Female,None,Medium,Lagging
191.9762,78,Female,None,Low,Lagging
192.1319,52,Male,None,Medium,Lagging
192.2872,27,Female,None,Low,Lagging
192.4841,40,Male,None,Low,Lagging
192.4841,98,Male,None,Low,Lagging
192.6705,81,Male,None,Medium,Lagging
192.6705,99,Male,None,High,Lagging
192.8401,67,Male,WheelChair,Low,Lagging
193.0103,97,Female,None,Low,Lagging
193.0103,35,Female,None,High,Lagging
193.1691,36,Male,None,Medium,Lagging
193.5658,68,Female,None,Medium,Lagging
193.5658,67,Male,None,Medium,Lagging
193.7526,69,Female,None,High,Lagging
193.9124,33,Female,None,High,Lagging
193.9124,59,Male,None,High,Lagging
194.0652,51,Male,None,High,Lagging
194.417,53,Male,WheelChair,Low,Lagging
194.417,37,Male,WheelChair,Medium,Immediate
194.417,51,Male,None,High,Lagging
194.417,99,Female,None,Medium,Lagging
194.7469,31,Female,None,Medium,Lagging
195.047,31,Male,WheelChair,High,Lagging
195.047,41,Male,None,Medium,Lagging
195.2736,51,Female,None,Medium,Lagging
195.2736,78,Male,None,High,Lagging
195.4546,21,Female,None,High,Lagging
195.6127,92,Male,None,Low,Lagging
195.7608,75,Male,None,Medium,Lagging
195.7608,61,Male,None,Low,Lagging
195.9016,71,Male,None,Medium,Lagging
195.9016,39,Male,WakingStick,Medium,Lagging
195.9016,95,Male,None,Medium,Lagging
196.1095,90,Male,None,High,Lagging
196.2701,54,Female,None,High,Lagging
196.574,67,Male,None,Medium,Lagging
196.574,94,Female,None,High,Lagging
196.574,95,Male,None,Low,Lagging
196.7272,53,Male,None,High,Lagging
196.9422,36,Female,None,High,Lagging
197.1096,95,Male,None,Low,Immediate
197.1096,37,Female,None,High,Immediate
197.1096,85,Female,None,Medium,Lagging
197.2534,21,Female,None,High,Lagging
197.2534,52,Male,None,Low,Lagging
197.5459,60,Female,None,Low,Lagging
197.5459,92,Male,None,High,Lagging
197.7803,54,Male,None,Medium,Lagging
197.9569,89,Female,None,High,Lagging
198.1205,89,Male,None,Low,Lagging
198.1205,20,Male,None,High,Lagging
198.1205,74,Female,None,Medium,Lagging
198.2715,71,Male,None,High,Lagging
198.4097,99,Male,None,Low,Lagging
198.7902,82,Male,None,High,Lagging
198.9367,82,Female,None,Low,Lagging
198.9367,81,Female,None,Medium,Lagging
199.387,25,Female,None,High,Lagging
199.387,64,Male,None,Low,Lagging
199.663,60,Female,WheelChair,High,Lagging
199.663,65,Male,None,Low,Lagging
199.663,73,Male,None,High,Lagging
199.663,98,Male,None,Medium,Lagging
199.887,62,Female,None,Medium,Immediate
200.0666,84,Male,None,Low,Lagging
200.0666,47,Male,None,Medium,Lagging
200.0666,49,Female,None,Medium,Lagging
200.238,79,Female,None,High,Lagging
200.3982,95,Female,None,High,Lagging
200.708,39,Female,None,Low,Lagging
200.708,59,Male,None,High,Lagging
200.708,98,Male,None,High,Lagging
200.708,94,Male,None,High,Lagging
200.8416,61,Male,None,High,Lagging
200.8416,79,Female,None,Medium,Lagging
200.9776,30,Female,None,Low,Lagging
200.9776,77,Female,None,High,Lagging
201.1937,79,Male,None,Low,Lagging
201.3735,74,Female,None,High,Lagging
201.3735,66,Male,None,High,Lagging
201.3735,89,Male,None,High,Lagging
201.6629,33,Female,WheelChair,High,Lagging
201.6629,61,Male,None,Low,Lagging
201.8921,24,Male,None,High,Lagging
201.8921,22,Female,None,Low,Lagging
202.0664,63,Male,None,Low,Lagging
202.0664,91,Male,None,High,Lagging
202.2174,27,Male,None,High,Lagging
202.2174,67,Female,None,Medium,Lagging
202.2174,52,Female,None,High,Lagging
202.7356,77,Female,None,Low,Lagging
202.7356,56,Female,None,Low,Lagging
202.9033,85,Female,None,Medium,Immediate
202.9033,49,Male,None,High,Lagging
202.9033,87,Male,None,Medium,Lagging
203.0441,80,Male,None,High,Lagging
203.1834,92,Female,None,Medium,Lagging
203.3834,85,Female,None,High,Lagging
203.537,64,Female,None,Medium,Lagging
203.537,42,Male,None,High,Lagging
203.6873,31,Female,None,Low,Lagging
203.8344,24,Female,None,High,Lagging
203.9839,82,Female,None,High,Lagging
203.9839,73,Female,None,Low,Lagging
204.2202,57,Female,None,Medium,Lagging
204.2202,74,Female,None,High,Lagging
204.2202,88,Female,None,Medium,Lagging
204.2202,37,Male,None,Low,Lagging
204.4021,77,Male,None,Medium,Lagging
204.5556,64,Male,None,Medium,Lagging
204.5556,92,Female,None,Low,Lagging
204.7013,45,Male,None,Low,Immediate
204.8462,23,Male,None,Medium,Lagging
205.0733,42,Female,None,High,Lagging
205.0733,50,Female,None,Medium,Immediate
205.0733,57,Female,None,Low,Lagging
205.3945,74,Male,None,Low,Lagging
205.5332,63,Male,None,Medium,Lagging
205.7491,73,Female,None,Low,Lagging
205.7491,57,Female,None,High,Lagging
205.7491,52,Female,None,High,Lagging
205.9095,63,Female,None,High,Lagging
206.0528,78,Male,None,High,Lagging
206.1963,37,Female,None,Low,Lagging
206.4175,27,Male,WheelChair,Medium,Lagging
206.4175,48,Male,None,Low,Lagging
206.4175,54,Male,None,High,Lagging
206.584,40,Female,None,Medium,Lagging
206.584,95,Male,None,High,Lagging
206.584,53,Male,None,High,Lagging
206.7281,52,Male,None,High,Lagging
206.7281,85,Female,None,Low,Lagging
206.8691,45,Female,None,Low,Immediate
207.016,48,Male,None,Medium,Lagging
207.2557,90,Female,None,High,Lagging
207.2557,24,Female,None,Medium,Lagging
207.4354,45,Male,WheelChair,High,Immediate
207.5945,62,Female,None,Low,Lagging
207.5945,38,Male,None,Low,Lagging
207.7394,73,Female,WheelChair,Low,Lagging
207.8766,98,Female,None,High,Lagging
208.09,51,Male,None,Medium,Lagging
208.09,87,Female,None,Medium,Lagging
208.09,91,Female,None,Low,Lagging
208.09,46,Male,None,Low,Lagging
208.3927,57,Female,None,High,Lagging
208.5393,83,Female,None,High,Lagging
208.5393,51,Female,WheelChair,Low,Lagging
208.5393,94,Male,None,High,Lagging
208.7606,42,Female,None,Medium,Lagging
208.7606,40,Female,None,High,Lagging
208.7606,99,Male,None,Low,Lagging
208.9378,76,Female,WheelChair,High,Lagging
208.9378,37,Male,None,High,Lagging
209.0975,66,Male,None,Low,Lagging
209.2463,20,Female,None,Medium,Lagging
209.2463,64,Male,None,High,Lagging
209.5974,82,Male,None,Low,Lagging
209.5974,89,Male,None,Medium,Lagging
209.5974,73,Male,None,High,Lagging
209.755,33,Female,None,Medium,Lagging
210.1094,54,Female,None,High,Lagging
210.2678,50,Female,None,Medium,Lagging
210.2678,97,Female,None,High,Lagging
210.419,64,Female,None,Low,Lagging
210.572,81,Male,None,High,Lagging
210.7179,41,Male,None,Medium,Lagging
210.9283,46,Male,None,High,Lagging
210.9283,96,Female,None,Medium,Lagging
211.0805,36,Male,None,High,Lagging
211.2288,91,Male,None,High,Lagging
211.2288,85,Male,None,Medium,Lagging
211.3665,41,Female,None,Medium,Lagging
211.5916,25,Male,None,Medium,Lagging
211.5916,45,Female,None,High,Lagging
211.5916,81,Male,None,Medium,Lagging
211.5916,50,Female,None,Low,Lagging
211.9047,78,Male,None,High,Lagging
211.9047,50,Male,None,High,Lagging
212.101,41,Male,None,Low,Lagging
212.2528,93,Female,None,High,Lagging
212.2528,41,Male,None,Low,Lagging
212.3901,35,Female,None,Low,Lagging
212.5975,53,Female,None,High,Lagging
212.7568,69,Male,None,High,Lagging
212.8961,45,Female,None,Medium,Lagging
212.8961,53,Male,None,Medium,Lagging
213.2438,32,Female,None,Medium,Lagging
213.2438,25,Female,None,Medium,Lagging
213.2438,96,Male,None,Low,Lagging
213.2438,23,Female,None,High,Lagging
213.3709,41,Male,None,Medium,Lagging
213.5912,44,Female,None,High,Lagging
213.5912,53,Male,None,Low,Lagging
213.7463,39,Female,None,Low,Lagging
213.8939,45,Male,WakingStick,High,Lagging
214.0342,28,Female,None,Low,Lagging
214.0342,99,Male,None,Low,Lagging
214.2706,75,Female,None,Medium,Lagging
214.2706,46,Female,None,Medium,Lagging
214.2706,40,Female,None,High,Lagging
214.5603,41,Female,None,Low,Lagging
214.7648,23,Female,None,Low,Lagging
214.7648,82,Male,None,Low,Lagging
214.9152,86,Male,None,Low,Lagging
214.9152,21,Male,None,High,Lagging
215.0517,87,Female,None,Low,Lagging
215.0517,71,Male,None,High,Lagging
215.2616,95,Male,None,Medium,Lagging
215.4182,39,Female,None,High,Lagging
215.5538,28,Female,None,Low,Lagging
215.7715,80,Female,None,High,Lagging
215.7715,75,Male,None,Low,Lagging
215.9145,22,Male,None,Medium,Lagging
215.9145,50,Female,None,Medium,Lagging
216.0515,41,Female,None,High,Lagging
216.2752,73,Male,None,Low,Lagging
216.2752,79,Female,None,Low,Lagging
216.2752,62,Male,None,Medium,Lagging
216.2752,49,Male,None,Low,Lagging
216.5723,84,Male,None,Low,Lagging
216.9136,72,Male,None,High,Lagging
216.9136,20,Male,None,Low,Lagging
216.9136,57,Female,None,High,Lagging
216.9136,60,Female,None,High,Lagging
217.2744,88,Female,None,Medium,Lagging
217.423,72,Male,None,Medium,Lagging
217.5967,85,Male,None,High,Lagging
217.7312,90,Male,None,Medium,Lagging
217.7312,86,Female,None,Medium,Lagging
217.9363,34,Female,None,High,Lagging
218.0898,30,Female,None,High,Lagging
218.2168,93,Male,None,High,Lagging
218.2168,34,Male,None,Low,Lagging
218.2168,97,Female,None,Low,Lagging
218.2168,39,Male,None,Low,Lagging
218.427,99,Male,None,Medium,Lagging
218.5808,63,Female,None,Low,Lagging
218.7162,78,Male,None,Medium,Lagging
218.7162,53,Female,None,Medium,Lagging
218.9344,82,Female,None,High,Lagging
218.9344,37,Male,None,High,Lagging
218.9344,71,Male,None,High,Lagging
219.0853,89,Female,None,Medium,Lagging
219.0853,55,Female,None,High,Lagging
219.2115,66,Male,None,Low,Lagging
219.2115,57,Female,None,High,Lagging
219.4359,55,Male,None,High,Lagging
219.5986,82,Female,None,Low,Lagging
219.9306,31,Male,None,High,Lagging
219.9306,82,Female,None,Medium,Lagging
219.9306,32,Male,WakingStick,Medium,Lagging
219.9306,54,Male,None,High,Lagging
220.0649,82,Male,None,Medium,Lagging
220.0649,63,Male,None,High,Lagging
220.5576,98,Male,None,High,Lagging
220.5576,98,Male,None,High,Lagging
220.5576,87,Male,None,Medium,Lagging
220.7607,54,Female,None,Low,Lagging
220.7607,21,Male,None,Medium,Lagging
221.0363,27,Female,None,High,Lagging
221.0363,76,Female,None,Low,Lagging
221.404,34,Female,WakingStick,Low,Lagging
221.404,40,Female,WakingStick,High,Lagging
221.404,86,Male,None,High,Lagging
